Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size 
1609949235,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949236,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949237,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949238,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949239,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949240,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949241,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949242,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949243,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949244,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949245,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949246,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949247,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949248,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949249,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949250,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949251,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949252,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949253,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949254,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949255,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949256,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949257,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949258,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949259,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949260,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949261,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949262,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949263,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949264,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949265,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949266,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949267,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949268,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949269,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949270,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949271,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949272,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949273,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949274,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949275,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949276,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949277,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949278,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949279,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949280,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949281,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949282,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949283,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949284,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949285,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949286,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949287,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949288,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949289,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949291,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949292,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949293,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949294,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949295,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949296,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949297,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949298,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949299,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949300,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949301,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949302,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949303,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949304,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949305,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949306,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949307,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949308,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949309,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949310,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949311,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949312,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949313,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949314,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949315,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949316,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949317,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949318,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949319,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949320,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949321,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949322,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949323,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949324,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949325,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949326,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949327,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949328,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949329,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949330,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949331,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949332,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949333,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949334,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949335,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949336,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949337,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949338,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949339,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949340,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949341,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949342,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949343,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949344,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949345,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949346,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949347,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949348,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949349,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949350,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949351,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949352,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949353,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949354,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949355,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949356,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949357,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949358,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949359,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949360,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949361,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949362,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949363,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949364,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949365,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949366,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949367,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949368,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949369,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949370,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949371,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949372,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949373,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949374,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949375,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949376,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949377,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949378,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949379,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949380,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949381,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949382,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949383,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949384,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949385,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949386,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949388,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949389,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949390,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949391,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949392,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949393,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949394,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949395,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949396,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949397,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949398,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949399,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949400,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949401,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949402,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949403,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949404,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949405,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949406,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949407,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949408,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949409,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949410,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949411,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949412,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949413,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949414,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949415,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949416,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949417,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949418,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949419,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
1609949420,0,,Aggregated,106.100000,0.000000,94,94,110,110,110,160,170,190,360,380,380,4582,0,94,92.34744652981038,0,375.0,14.00261894369271
