,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
323,25,user,4.9069808,0.45594823262653783,15.900285714285713,200.0,350.0,5.0,18.83237456056248
324,25,web,0.01704845,0.1665078809269285,8.05057142857143,200.0,350.0,5.0,1661.5175819783929
325,26,cart,3.4549433,0.661567675088076,15.794285714285715,250.0,150.0,1.0,115.33979656706929
326,26,catalogue,3.4688674500000003,1.5294575477224817,13.430000000000003,250.0,150.0,1.0,8.620607504466944
327,26,dispatch,0.0,1.7303486019197116,6.86,250.0,150.0,1.0,
328,26,mongodb,16.0443438,1.872086760432605,98.58571428571429,250.0,200.0,1.0,
329,26,mysql,38689.00643175,3.0973394981534454,74.36,250.0,800.0,1.0,
330,26,payment,2.2352489,0.07301351259299936,12.480000000000002,250.0,150.0,1.0,
332,26,rabbitmq,9831.44203755,11.231030509457657,31.82428571428571,250.0,356.0,1.0,
333,26,ratings,28.3257792,3.7670931161576275,70.30000000000001,250.0,150.0,1.0,4076.390445859872
334,26,redis,3.9136696,0.6163332450109114,23.669999999999998,,,,
335,26,shipping,313.9362411,16.35445078392658,69.4542857142857,250.0,600.0,1.0,3688.1084558823527
336,26,user,4.9977598,0.6136428855521137,17.400000000000002,250.0,150.0,1.0,5.589094449853944
337,26,web,0.0,0.5596266928490613,7.485714285714287,250.0,150.0,1.0,1580.3322708344044
338,27,cart,4.924738766666667,0.7844624081268081,15.560714285714283,250.0,150.0,2.0,79.78558929490478
339,27,catalogue,4.118399500000001,1.0479647223374644,14.267857142857142,250.0,150.0,2.0,8.195661797255422
340,27,dispatch,0.0,1.8754638957536864,6.8549999999999995,250.0,150.0,2.0,
341,27,mongodb,16.0971696,2.1749158825798434,97.58000000000001,250.0,200.0,2.0,
342,27,mysql,38859.0804251,5.842586774558817,74.28857142857144,250.0,800.0,2.0,
343,27,payment,2.17871455,0.20800022334218693,12.981428571428571,250.0,150.0,2.0,418.7
345,27,rabbitmq,9909.9144987,11.155466376812315,31.805714285714284,250.0,356.0,2.0,
346,27,ratings,249.52341703333335,7.339708738435215,70.24357142857141,250.0,150.0,2.0,3569.897770945427
347,27,redis,3.9136696,0.8078648000733342,23.640000000000004,,,,
348,27,shipping,198.51366646666668,12.942958718442869,64.75714285714285,250.0,600.0,2.0,4721.716443927949
349,27,user,4.9452292,0.5235544072954457,14.529999999999998,250.0,150.0,2.0,8.708033345964381
350,27,web,0.0,0.3634649494995229,6.900714285714288,250.0,150.0,2.0,1875.899345059548
351,28,cart,5.01965275,0.6544748329311727,14.368095238095231,250.0,150.0,3.0,57.7049565728466
352,28,catalogue,4.464979039999999,0.8659789492853233,13.630952380952383,250.0,150.0,3.0,10.024889380530974
353,28,dispatch,0.07342516666666667,2.2303404111318565,7.33190476190476,250.0,150.0,3.0,
354,28,mongodb,16.0971696,2.3856986750408895,97.61714285714287,250.0,200.0,3.0,
355,28,mysql,38997.0103892,5.821176235437934,74.30857142857144,250.0,800.0,3.0,
356,28,payment,2.4667492,0.09080853489531417,13.367142857142856,250.0,150.0,3.0,412.19117647058823
358,28,rabbitmq,9986.715633799999,13.678115466059523,31.275714285714287,250.0,356.0,3.0,
359,28,ratings,333.31463604,6.738836691798182,49.25047619047618,250.0,150.0,3.0,3145.326699131908
360,28,redis,3.9136696,0.9110798169501818,23.609999999999996,,,,
361,28,shipping,193.135641675,20.53762270035964,54.58666666666667,250.0,600.0,3.0,6263.923865675468
362,28,user,4.8313567399999995,0.4081924268588574,13.849523809523808,250.0,150.0,3.0,8.234974201645517
363,28,web,0.0,0.2875842739318187,6.93809523809524,250.0,150.0,3.0,1910.7447557505907
364,29,cart,4.990393714285714,0.6205299516639889,14.048571428571421,250.0,150.0,4.0,45.39377229970808
365,29,catalogue,4.3584610999999995,0.837944584415416,13.702142857142855,250.0,150.0,4.0,10.063623842681155
366,29,dispatch,0.0440551,2.2278815353520285,7.505,250.0,150.0,4.0,
367,29,mongodb,16.0971696,2.6772352857470283,98.29714285714286,250.0,200.0,4.0,
368,29,mysql,39855.9902544,28.17446057196312,74.36285714285714,250.0,800.0,4.0,
369,29,payment,2.361672525,0.09031113521324845,13.847857142857148,250.0,150.0,4.0,386.1612903225806
371,29,rabbitmq,10062.0656636,12.515642612285436,30.009999999999998,250.0,356.0,4.0,
372,29,ratings,469.766757025,6.0890181032407975,37.3032142857143,250.0,150.0,4.0,2646.505068078669
373,29,redis,3.9136696,0.9431635614494567,23.960000000000004,,,,
374,29,shipping,173.52518460000002,26.902751089651293,79.39785714285715,250.0,600.0,4.0,6297.06732117812
375,29,user,4.843279216666667,0.3920283740650187,13.076428571428576,250.0,150.0,4.0,8.087808659063226
376,29,web,0.0,0.2386258152542908,6.406428571428571,250.0,150.0,4.0,1896.1867253098758
377,30,cart,4.76353898,0.5593213006534543,14.523714285714282,250.0,150.0,5.0,41.065915411564994
378,30,catalogue,4.320973516666666,0.7854448827837334,13.353999999999996,250.0,150.0,5.0,11.393716370833076
379,30,dispatch,0.0440551,2.348554073286959,7.72142857142857,250.0,150.0,5.0,
380,30,mongodb,16.0971696,2.922284813501858,98.85714285714286,250.0,200.0,5.0,
381,30,mysql,40675.5199506,29.695583722766322,74.40285714285714,250.0,800.0,5.0,
382,30,payment,2.3937673999999998,0.1738569481777792,14.266857142857145,250.0,150.0,5.0,501.80472103004297
384,30,rabbitmq,10168.2361537,15.530559234916081,28.787142857142857,250.0,356.0,5.0,
385,30,ratings,409.5166411666666,5.909206629384079,34.51542857142856,250.0,150.0,5.0,2351.1112693971
386,30,redis,3.9136696,0.9833516160422501,23.61714285714286,,,,
387,30,shipping,228.10696456,14.358784593947744,78.34028571428573,250.0,600.0,5.0,5927.484135107472
388,30,user,5.007322871428571,0.4120210323783074,13.416571428571428,250.0,150.0,5.0,9.596492830395471
389,30,web,0.00685732,0.1983501568772852,6.411428571428567,250.0,150.0,5.0,1835.8202930874475
390,31,cart,18.363039,0.9388158264538478,21.085714285714282,250.0,200.0,1.0,369.95147478591815
391,31,catalogue,16.596173500000003,1.6210358098955704,20.618571428571425,250.0,200.0,1.0,76.93340106106785
392,31,dispatch,1.8166051333333335,4.138818831991201,10.756190476190477,250.0,200.0,1.0,
393,31,mongodb,9.3496419,2.2132189221689695,95.15999999999998,250.0,250.0,1.0,
394,31,mysql,2676.1073006,4.1425996615411975,84.55142857142857,250.0,850.0,1.0,
395,31,payment,5.9577637999999995,0.15609578246458028,18.022857142857134,250.0,200.0,1.0,
397,31,rabbitmq,1194.0477057,10.433605826248982,24.16,250.0,406.0,1.0,
398,31,ratings,191.70924563333332,9.025115348219577,68.88476190476192,250.0,200.0,1.0,4636.190445448677
399,31,redis,0.4501146,0.7704154299749959,21.0,,,,
400,31,shipping,369.39875363333334,44.249045992884064,62.81904761904762,250.0,650.0,1.0,4668.712146422629
401,31,user,13.234973166666668,0.841589076335169,20.84190476190476,250.0,200.0,1.0,63.591750473691874
402,31,web,0.14601316666666667,0.4624418299186181,9.850476190476188,250.0,200.0,1.0,2188.254448975183
403,32,cart,17.079445375,0.9920357479360201,20.69142857142857,250.0,200.0,2.0,270.2184246503313
404,32,catalogue,15.598001550000001,1.464373291938756,20.28857142857143,250.0,200.0,2.0,58.83490742666944
405,32,dispatch,2.446018025,4.59498295382455,10.849285714285715,250.0,200.0,2.0,
406,32,mongodb,9.5024807,2.883506542960563,95.22000000000001,250.0,250.0,2.0,
407,32,mysql,2976.96738745,7.961963105443735,84.59285714285714,250.0,850.0,2.0,
408,32,payment,5.9596506,0.293212832111651,18.324285714285708,250.0,200.0,2.0,606.7179487179487
410,32,rabbitmq,1304.9079557,14.283246444857719,30.457142857142856,250.0,406.0,2.0,
411,32,ratings,665.9878641,10.231074260028509,66.50428571428571,250.0,200.0,2.0,4967.12378007537
412,32,redis,0.4501146,0.8593204696060502,21.039999999999996,,,,
413,32,shipping,589.4993104,40.10318855032382,72.3557142857143,250.0,650.0,2.0,3877.5928988326855
414,32,user,12.671695374999999,0.8517731590065095,20.00571428571428,250.0,200.0,2.0,51.79860546194073
415,32,web,0.148931375,0.45414941834057665,9.349642857142857,250.0,200.0,2.0,2224.3939647862735
416,33,cart,17.05909892,1.0365024528822513,20.431714285714293,250.0,200.0,3.0,210.09664624568015
417,33,catalogue,15.171282870000002,1.4409538146971173,20.338285714285703,250.0,200.0,3.0,48.94454798103646
418,33,dispatch,3.7273778199999996,4.604714244593306,11.004000000000001,250.0,200.0,3.0,
419,33,mongodb,9.882548,2.9360483519392857,97.00428571428571,250.0,250.0,3.0,
420,33,mysql,3346.2224224,10.683305846864057,84.68285714285716,250.0,850.0,3.0,
421,33,payment,6.257080169999999,0.29721573788527367,18.785428571428564,250.0,200.0,3.0,804.7777777777777
423,33,rabbitmq,1430.71646595,16.04465059683256,32.23,250.0,406.0,3.0,
424,33,ratings,867.00208145,10.102538736756529,60.92371428571427,250.0,200.0,3.0,4970.411622780889
425,33,redis,0.5078574,0.9117316884973835,21.12,,,,
426,33,shipping,586.4860153999999,27.592113107824122,79.88457142857142,250.0,650.0,3.0,3061.400772797527
427,33,user,13.261403609999999,0.8793956530668788,19.748000000000008,250.0,200.0,3.0,43.94920868605079
428,33,web,0.15808465555555556,0.3846553171157049,9.288857142857141,250.0,200.0,3.0,2204.8378544762863
429,34,cart,14.3004785,1.535304958005214,20.3,250.0,200.0,4.0,201.42803234501346
430,34,catalogue,13.1879354,2.8042225240937095,15.865714285714285,250.0,200.0,4.0,42.137791286727456
431,34,dispatch,1.1649691500000001,4.105977784827108,7.759999999999999,250.0,200.0,4.0,
432,34,mongodb,9.882548,1.9708797522143757,102.29999999999998,250.0,250.0,4.0,
433,34,mysql,3667.19843705,5.460925439048267,84.61428571428573,250.0,850.0,4.0,
434,34,payment,6.3970423,0.6179015779127701,15.355714285714285,250.0,200.0,4.0,
436,34,rabbitmq,1526.2574061999999,12.868199982267495,31.759999999999998,250.0,406.0,4.0,
437,34,ratings,31.86351405,5.409484467974564,65.49857142857142,250.0,200.0,4.0,5341.698301698302
438,34,redis,0.5078574,0.6809034243265508,21.180000000000003,,,,
439,34,shipping,483.63237095,48.411304498417046,63.08714285714286,250.0,650.0,4.0,3485.115015974441
440,34,user,12.267666,2.599479045896092,20.45,250.0,200.0,4.0,3.878387309980172
441,34,web,0.1940277,0.8507715618855288,8.097142857142856,250.0,200.0,4.0,1835.9902618765627
442,35,cart,15.67935435,0.9862221924770982,19.945,250.0,200.0,5.0,252.1738841657811
443,35,catalogue,12.855859125,1.8230707077835369,16.701428571428572,250.0,200.0,5.0,45.30788934426229
444,35,dispatch,2.15254045,3.6843281806206334,7.839285714285715,250.0,200.0,5.0,
445,35,mongodb,9.882548,2.056345535018622,95.14999999999999,250.0,250.0,5.0,
446,35,mysql,3727.4301445,4.841664646843772,84.61285714285714,250.0,850.0,5.0,
447,35,payment,5.49477385,0.1568748898034372,15.127142857142859,250.0,200.0,5.0,
449,35,rabbitmq,1600.1280966499999,11.721309574604033,30.24,250.0,406.0,5.0,
450,35,ratings,291.233929975,9.763040394653226,66.93285714285715,250.0,200.0,5.0,6343.33277263807
451,35,redis,0.5078574,0.6741540925587567,21.180000000000003,,,,
452,35,shipping,365.202792825,36.235920972566504,66.60142857142857,250.0,650.0,5.0,5957.760501105379
453,35,user,11.3696938,1.1694924723819966,17.923571428571424,250.0,200.0,5.0,3.6687077022236547
454,35,web,0.22249955,0.5905801576625933,8.601428571428572,250.0,200.0,5.0,2607.044816554002
455,36,cart,15.475899483333334,1.1962237077293445,17.686666666666664,250.0,250.0,1.0,140.77702702702703
456,36,catalogue,11.826662133333334,1.7125492096809178,15.917142857142856,250.0,250.0,1.0,30.055290573616166
457,36,dispatch,2.742247016666667,4.131927549732377,8.365714285714288,250.0,250.0,1.0,
458,36,mongodb,9.882548,2.219802997840142,95.18999999999998,250.0,300.0,1.0,
459,36,mysql,3857.09315315,5.024342346570214,84.65285714285714,250.0,900.0,1.0,
460,36,payment,5.095269116666667,0.18886645650490855,15.49666666666667,250.0,250.0,1.0,474.6666666666667
462,36,rabbitmq,1674.1730155,11.122977579551554,27.201428571428576,250.0,456.0,1.0,
463,36,ratings,624.9858804166666,10.179437687622071,63.405238095238076,250.0,250.0,1.0,6711.410957194559
464,36,redis,0.5078574,0.759535459413571,21.180000000000003,,,,
465,36,shipping,516.9447370333334,31.360793846201506,72.40190476190476,250.0,700.0,1.0,4769.404719342153
466,36,user,11.502215,1.114288000117234,16.88190476190476,250.0,250.0,1.0,3.9565127782357794
467,36,web,0.2020732666666666,0.5635657132916781,7.891904761904763,250.0,250.0,1.0,2613.9166563159856
468,37,cart,14.744785,1.0489893549439717,17.099285714285717,250.0,250.0,2.0,102.13492784337471
469,37,catalogue,11.539562775,1.3860004919966866,15.770714285714291,250.0,250.0,2.0,23.508300359303227
470,37,dispatch,3.8027735857142853,4.641755217240779,8.68392857142857,250.0,250.0,2.0,
471,37,mongodb,9.882548,2.5220133584840037,95.21000000000001,250.0,300.0,2.0,
472,37,mysql,4122.60649585,6.762460083126952,84.69571428571429,250.0,900.0,2.0,
473,37,payment,5.3039188857142845,0.2981017582211378,15.530000000000003,250.0,250.0,2.0,455.21212121212125
475,37,rabbitmq,1756.6474094999999,12.104844864978235,31.289999999999996,250.0,456.0,2.0,
476,37,ratings,761.8626755124999,10.47717093082976,54.013214285714284,250.0,250.0,2.0,5959.9038243396535
477,37,redis,0.5078574,0.7818661118129737,21.180000000000003,,,,
478,37,shipping,518.4996480125,38.16418601877291,70.62035714285715,250.0,700.0,2.0,3860.5782918149466
479,37,user,11.968712637500001,0.9038688635001092,16.07285714285715,250.0,250.0,2.0,4.108112229338213
480,37,web,0.17558219999999997,0.31689657012799266,7.650357142857142,250.0,250.0,2.0,2420.617637578223
481,38,cart,16.308658725,2.309435030884494,39.93,250.0,250.0,3.0,341.99508357915437
482,38,catalogue,12.31519795,2.472833414123767,31.36500000000001,250.0,250.0,3.0,35.47571486246906
483,38,dispatch,0.8253823250000001,3.669132721531889,15.659285714285716,250.0,250.0,3.0,
484,38,mongodb,9.3496419,2.440540709246978,81.89714285714287,250.0,300.0,3.0,
485,38,mysql,434.339361,16.516886326672594,82.59285714285714,250.0,900.0,3.0,
486,38,payment,6.3036634,0.37859145354867335,30.089999999999996,250.0,250.0,3.0,
488,38,rabbitmq,281.25311775,11.704033667948682,32.01,250.0,456.0,3.0,
489,38,ratings,24.725105475,4.214278892136004,29.59428571428571,250.0,250.0,3.0,1255.3719512195123
490,38,redis,0.4501146,0.753627635012343,16.337142857142858,,,,
491,38,shipping,330.525225825,46.38446911573739,75.93466666666667,250.0,700.0,3.0,3289.837837837838
492,38,user,12.725297725,2.036673827635298,40.025,250.0,250.0,3.0,3.8162762022194827
493,38,web,0.10816650000000001,0.7425568889407995,12.292857142857143,250.0,250.0,3.0,1275.6891304347828
494,39,cart,14.664652377777777,0.9086004258429048,16.83628571428572,250.0,250.0,4.0,85.61516809387885
495,39,catalogue,12.612354185714285,1.2989979604311077,16.051714285714276,250.0,250.0,4.0,23.664895988112928
496,39,dispatch,4.435208344444444,4.8122891490973,8.872285714285715,250.0,250.0,4.0,
497,39,mongodb,9.8866076,2.4313861632681144,95.32857142857142,250.0,300.0,4.0,
498,39,mysql,4637.43649425,13.593874794576973,84.77,250.0,900.0,4.0,
499,39,payment,5.7948844,0.3775111996331826,16.050571428571423,250.0,250.0,4.0,537.6504854368932
501,39,rabbitmq,1851.72857505,13.469545137663143,32.13999999999999,250.0,456.0,4.0,
502,39,ratings,816.5121777777778,10.0385749358918,46.36228571428572,250.0,250.0,4.0,5421.800246544755
503,39,redis,0.5078574,0.8636025635812868,21.180000000000003,,,,
504,39,shipping,571.5497552899999,36.75483382675978,80.01771428571426,250.0,700.0,4.0,3445.1034169942545
505,39,user,12.302982666666667,0.8932561036822246,15.847714285714284,250.0,250.0,4.0,4.519772700916155
506,39,web,0.14732171666666666,0.3112674258037828,7.444857142857143,250.0,250.0,4.0,2267.6264336820914
507,40,cart,11.7780649,1.6318006720926286,16.789999999999996,250.0,250.0,5.0,93.19060773480663
508,40,catalogue,12.7477394,3.165264436451207,12.75,250.0,250.0,5.0,23.019414962464403
509,40,dispatch,0.6775676500000001,3.2521045686551497,7.1899999999999995,250.0,250.0,5.0,
510,40,mongodb,9.8866076,1.7719855127358557,95.67428571428573,250.0,300.0,5.0,
511,40,mysql,4972.42973995,4.783471060799855,84.72571428571429,250.0,900.0,5.0,
512,40,payment,7.6268692,0.6628464571040882,13.144285714285713,250.0,250.0,5.0,
514,40,rabbitmq,1919.5365881500002,10.127477057924539,27.800000000000004,250.0,456.0,5.0,
515,40,ratings,444.5018738,9.675187075387612,49.50571428571429,250.0,250.0,5.0,7009.889733840304
516,40,redis,0.5517001,0.5992921205786971,21.210000000000004,,,,
517,40,shipping,531.7883301,44.35529713895932,58.111428571428576,250.0,700.0,5.0,3625.217741935484
518,40,user,12.4897934,2.060399216457697,17.73,250.0,250.0,5.0,2.835626357711803
519,40,web,0.22153,0.9956123867347928,5.524285714285715,250.0,250.0,5.0,1411.9873968628162
520,41,cart,13.656413350000001,0.9359830041405848,16.453571428571426,250.0,300.0,1.0,147.99713205579457
521,41,catalogue,12.752404833333335,1.6336079568918183,13.563571428571427,250.0,300.0,1.0,29.297171246071176
522,41,dispatch,1.0103615,3.7238193003354785,7.579999999999998,250.0,300.0,1.0,
523,41,mongodb,9.8866076,1.9084281090103496,102.34857142857143,250.0,350.0,1.0,
524,41,mysql,5012.4256659,2.9928321432252187,84.71428571428571,250.0,950.0,1.0,
525,41,payment,6.3953208,0.2851749364846561,12.952857142857141,250.0,300.0,1.0,
527,41,rabbitmq,1973.0846687,9.362875150741539,31.759999999999998,250.0,506.0,1.0,
528,41,ratings,184.65641363333336,8.71075745806426,60.24571428571429,250.0,300.0,1.0,7790.0275628626705
529,41,redis,0.5517001,0.640543714747974,21.400000000000002,,,,
530,41,shipping,349.52897233333334,33.73387051822824,54.30071428571428,250.0,750.0,1.0,3781.44832944833
531,41,user,12.119036733333333,1.1578349708558524,15.013571428571433,250.0,300.0,1.0,3.450488599348534
532,41,web,0.15909825,0.4694168161655986,7.2507142857142854,250.0,300.0,1.0,2717.0717423133237
533,42,cart,13.748974866666666,1.0368358276178016,14.971904761904764,250.0,300.0,2.0,86.92202234150588
534,42,catalogue,13.7730986,1.6345819149836203,13.515238095238095,250.0,300.0,2.0,20.462489077518413
535,42,dispatch,1.36697978,4.261330758053393,7.715714285714283,250.0,300.0,2.0,
536,42,mongodb,9.8866076,2.162551826265505,95.35000000000001,250.0,350.0,2.0,
537,42,mysql,5152.5433688,5.103967513372997,84.74571428571427,250.0,950.0,2.0,
538,42,payment,5.990223075,0.2857538483604504,13.082380952380959,250.0,300.0,2.0,
540,42,rabbitmq,2061.4900276999997,12.536803928641381,31.110000000000007,250.0,506.0,2.0,
541,42,ratings,675.61859184,9.755348595371824,64.0852380952381,250.0,300.0,2.0,7226.442565947242
542,42,redis,0.5517001,0.6969881471640289,21.22,,,,
543,42,shipping,394.00000406,30.594615628585974,79.55142857142854,250.0,750.0,2.0,3368.410408921933
544,42,user,11.79220724,1.00798638180998,14.062380952380947,250.0,300.0,2.0,3.9497983870967746
545,42,web,0.15288237500000001,0.4065653500902894,6.8833333333333355,250.0,300.0,2.0,2599.8945257967744
546,43,cart,13.271335783333335,1.0615518842943235,14.521071428571432,250.0,300.0,3.0,66.2084838885314
547,43,catalogue,14.034321183333333,1.4197773230341961,13.383928571428575,250.0,300.0,3.0,17.66344696149348
548,43,dispatch,3.1745365399999996,4.789324120052712,7.797857142857142,250.0,300.0,3.0,
549,43,mongodb,9.8866076,2.6930317052110646,95.36285714285714,250.0,350.0,3.0,
550,43,mysql,5395.0524532,10.602566211306222,84.77714285714286,250.0,950.0,3.0,
551,43,payment,6.746020140000001,0.3589361452837835,13.15964285714286,250.0,300.0,3.0,
553,43,rabbitmq,2143.9458022500003,12.381918741433239,31.650000000000002,250.0,506.0,3.0,
554,43,ratings,903.7707564599999,9.169688219907107,49.3807142857143,250.0,300.0,3.0,6215.914122137405
555,43,redis,0.5517001,0.892809265510065,21.23,,,,
556,43,shipping,368.68534738000005,50.20302486162121,73.85714285714286,250.0,750.0,3.0,3436.642567406347
557,43,user,12.74573578,0.8760025799647246,13.730357142857141,250.0,300.0,3.0,4.658996712876947
558,43,web,0.12905711666666667,0.36726126676829685,6.688571428571428,250.0,300.0,3.0,2390.069640890997
559,44,cart,13.451392983333333,0.7236262769563788,14.189714285714283,250.0,300.0,4.0,55.866921500630525
560,44,catalogue,13.511242714285714,1.201945515271513,13.553428571428572,250.0,300.0,4.0,15.733546681508278
561,44,dispatch,3.2583552600000005,4.696309059855892,7.862571428571427,250.0,300.0,4.0,
562,44,mongodb,9.8866076,2.619366283781654,95.49,250.0,350.0,4.0,
563,44,mysql,5830.9883655,9.348371214635637,84.93571428571428,250.0,950.0,4.0,
564,44,payment,6.370491483333335,0.18893003152169024,13.063999999999993,250.0,300.0,4.0,524.1111111111111
566,44,rabbitmq,2245.9892452,13.91625740987323,31.465714285714288,250.0,506.0,4.0,
567,44,ratings,907.1636423250001,9.34602878251656,36.742000000000004,250.0,300.0,4.0,5521.996495591227
568,44,redis,0.5517001,0.8730159926655497,21.23,,,,
569,44,shipping,501.37250366,47.99277619628255,79.53057142857142,250.0,750.0,4.0,3585.467206477733
570,44,user,12.546363516666666,0.7622425799877526,13.668571428571436,250.0,300.0,4.0,5.168730471010299
571,44,web,0.10578412,0.30374268866467663,6.389714285714286,250.0,300.0,4.0,2295.4275639836014
572,45,cart,15.7362396,1.843160223885114,40.45428571428571,250.0,300.0,5.0,595.8439385094376
573,45,catalogue,11.2156551,2.7071906073286733,36.535714285714285,250.0,300.0,5.0,84.30322451432005
574,45,dispatch,0.0801519,2.4469930347265345,17.03571428571428,250.0,300.0,5.0,
575,45,mongodb,9.8866076,1.6693253019345968,95.28999999999999,250.0,350.0,5.0,
576,45,mysql,6156.2486048,3.4057914162810343,84.88714285714285,250.0,950.0,5.0,
577,45,payment,5.0871119,0.09968187547525113,29.16,250.0,300.0,5.0,
579,45,rabbitmq,2309.6165484,8.951905597618113,24.16,250.0,506.0,5.0,
580,45,ratings,1.449211,1.8467573552326475,24.66,250.0,300.0,5.0,1142.931880108992
581,45,redis,0.555869,0.6883652376531807,21.24,,,,
582,45,shipping,361.4371173,26.603004122525082,80.40285714285713,250.0,750.0,5.0,3685.894736842105
583,45,user,10.1432753,1.3033247270123385,41.43,250.0,300.0,5.0,35.76
584,45,web,0.0846658,0.9267172270905875,15.855714285714287,250.0,300.0,5.0,1220.4377242044359
585,46,cart,21.681092575,1.6874623490257536,43.85000000000001,250.0,350.0,1.0,516.685016814049
586,46,catalogue,17.08985555,2.107879504723126,37.80214285714285,250.0,350.0,1.0,92.96701201296638
587,46,dispatch,0.096162175,3.0960851420131124,17.050714285714285,250.0,350.0,1.0,
588,46,mongodb,9.8866076,2.420379688999915,102.37,250.0,400.0,1.0,
589,46,mysql,6249.58934675,6.124739190332952,84.89857142857143,250.0,1000.0,1.0,
590,46,payment,4.2223572,0.11495312565286163,29.47,250.0,350.0,1.0,
592,46,rabbitmq,2379.07194685,11.105601957379836,28.775714285714287,250.0,556.0,1.0,
593,46,ratings,0.0063281,2.4100139729208157,32.69142857142856,250.0,350.0,1.0,1393.9437768240343
594,46,redis,0.555869,0.7243870073521055,21.27,,,,
595,46,shipping,158.64369,21.21988479029224,80.1892857142857,250.0,800.0,1.0,3625.041975308642
596,46,user,11.028754725,1.0412329219877268,35.78500000000001,250.0,350.0,1.0,38.212660578857765
597,46,web,0.1008386,0.7729537132901908,16.819285714285712,250.0,350.0,1.0,1414.8227814847894
598,47,cart,23.929279533333332,1.294116066427893,40.39190476190477,250.0,350.0,2.0,404.9693794388171
599,47,catalogue,15.620812516666668,1.5875456159313923,34.89142857142857,250.0,350.0,2.0,70.32069413131107
600,47,dispatch,0.18847133333333335,3.2644205490456377,17.321428571428573,250.0,350.0,2.0,
601,47,mongodb,9.8866076,2.4310704073896274,102.86,250.0,400.0,2.0,
602,47,mysql,6396.0121965,7.151603980793776,84.92857142857143,250.0,1000.0,2.0,
603,47,payment,4.087477066666667,0.1272990501165127,29.58190476190476,250.0,350.0,2.0,
605,47,rabbitmq,2442.4774863000002,11.646516609420997,24.599999999999998,250.0,556.0,2.0,
606,47,ratings,1.3384011666666666,2.7611411726902797,53.0704761904762,250.0,350.0,2.0,1434.5066603235014
607,47,redis,0.555869,0.7906421131072864,21.289999999999996,,,,
608,47,shipping,252.0525408,29.765900657386144,76.50380952380952,250.0,800.0,2.0,3250.2478087649406
609,47,user,10.250853266666667,0.8184927249036114,33.40333333333332,250.0,350.0,2.0,25.14720812182741
610,47,web,0.11326026666666666,0.4747340521925741,16.27190476190476,250.0,350.0,2.0,1422.9218043303931
611,48,cart,21.8403419125,1.009203494178784,36.11750000000001,250.0,350.0,3.0,343.4730345004489
612,48,catalogue,14.0068029125,1.1084686880420802,34.4357142857143,250.0,350.0,3.0,58.039380925370715
613,48,dispatch,0.3260276000000001,3.562765825284111,17.606071428571433,250.0,350.0,3.0,
614,48,mongodb,10.0313288,2.6372094754621984,103.09000000000002,250.0,400.0,3.0,
615,48,mysql,6582.62526575,5.308066321018006,85.12428571428572,250.0,1000.0,3.0,
616,48,payment,4.244029149999999,0.13883451958586832,29.643571428571423,250.0,350.0,3.0,
618,48,rabbitmq,2523.1033097500003,11.970739159413517,31.851428571428574,250.0,556.0,3.0,
619,48,ratings,0.6952823,3.262567749172751,69.43964285714286,250.0,350.0,3.0,1457.3856304985338
620,48,redis,0.555869,0.8786587253184922,21.289999999999996,,,,
621,48,shipping,416.3937626375,41.39029152716446,74.9625,250.0,800.0,3.0,3710.071461933676
622,48,user,9.872206825,0.6773652031213858,32.49749999999998,250.0,350.0,3.0,20.77986596736597
623,48,web,0.09847,0.37573346034511934,15.715714285714288,250.0,350.0,3.0,1590.3542168825559
624,49,cart,18.364456800000003,1.2152589973993309,34.857142857142854,250.0,350.0,4.0,244.73779795686715
625,49,catalogue,13.559731650000002,1.8993252031374463,31.26571428571428,250.0,350.0,4.0,30.162828386216304
626,49,dispatch,1.4435370833333334,4.292999321488743,16.62857142857143,250.0,350.0,4.0,
627,49,mongodb,9.3496419,2.259585381387119,83.46142857142857,250.0,400.0,4.0,
628,49,mysql,601.924908,7.33255456648065,83.68142857142857,250.0,1000.0,4.0,
629,49,payment,5.8955357333333325,0.1825277249881481,29.961904761904755,250.0,350.0,4.0,
631,49,rabbitmq,369.467488,12.294196739764546,31.889999999999993,250.0,556.0,4.0,
632,49,ratings,30.03870862,4.174646338260462,80.76238095238097,250.0,350.0,4.0,1580.3602850061957
633,49,redis,0.4501146,0.8181694477107921,16.8,,,,
634,49,shipping,473.2249525166667,42.6344454605735,77.61571428571428,250.0,800.0,4.0,5246.444306930693
635,49,user,13.472353066666665,0.9638047233176721,33.22095238095238,250.0,350.0,4.0,5.883928571428571
636,49,web,0.09529616666666667,0.5861464798562712,14.424761904761905,250.0,350.0,4.0,2162.1079656384222
637,50,cart,19.903247400000005,0.9413310265819758,34.97057142857143,250.0,350.0,5.0,265.0512292074364
638,50,catalogue,12.94258414,1.1001414936222054,34.16314285714285,250.0,350.0,5.0,52.08356421695233
639,50,dispatch,0.36599112,3.6236004091430347,17.82400000000001,250.0,350.0,5.0,
640,50,mongodb,10.0313288,2.8562541881630414,100.34857142857142,250.0,400.0,5.0,
641,50,mysql,6978.2966271000005,7.690772028273317,85.1657142857143,250.0,1000.0,5.0,
642,50,payment,4.315593559999999,0.16093025586703463,29.737999999999992,250.0,350.0,5.0,436.99999999999994
