,timestamp,Iteration,container_cpu_usage_seconds_total,container_memory_usage_bytes,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes,request_total,response_latency_ms_bucket,datapoints,CPU usage [%],Memory usage [%],Response time [ms]
63,2021-02-01 15:50:36.131000064,3,1.0167055,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,529.6666666666666,529.4743589743589,13,203.3411,1.36171875,1.000363204920216
64,2021-02-01 15:50:36.431000064,3,0.89691265,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,530.0,529.8076923076923,14,179.38253,1.214453125,1.0003629764065336
65,2021-02-01 15:50:38.934000128,3,0.7771198,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,530.5,530.3076923076923,15,155.42396,1.0671875000000002,1.0003626341746448
66,2021-02-01 15:50:46.431000064,3,0.837723925,5981184.0,1.0,0.5,524288000.0,0.1,209715200.0,531.0,530.8076923076923,16,167.54478500000002,1.1408203125,1.0003622925874938
67,2021-02-01 15:50:54.041999872,3,0.8983280499999999,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,531.5,531.3076923076923,17,179.66561,1.214453125,1.0003619516432605
68,2021-02-01 15:50:56.431000064,3,0.9589321749999999,6753280.0,1.0,0.5,524288000.0,0.1,209715200.0,532.0,531.8076923076923,18,191.78643499999998,1.2880859375,1.0003616113401317
69,2021-02-01 15:51:04.910000128,3,1.0195363,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,532.3333333333334,532.1410256410256,19,203.90725999999998,1.36171875,1.000361384826656
70,2021-02-01 15:51:05.311000064,3,0.7794158,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,532.6666666666666,532.4743589743589,20,155.88316,1.0671875000000002,1.0003611585967787
71,2021-02-01 15:51:06.431000064,3,0.44851725,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,533.0,532.8076923076923,21,89.70344999999999,0.66796875,1.0003609326499676
72,2021-02-01 15:51:14.019000064,3,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,533.5,533.3076923076923,22,23.52374,0.26875,1.0003605942593394
73,2021-02-01 15:51:16.431000064,3,0.25389658000000004,2246246.4,1.0,0.5,524288000.0,0.1,209715200.0,534.0,533.8076923076923,23,50.77931600000001,0.4284375,1.00036025650263
74,2021-02-01 15:51:24.041999872,3,0.39017446000000006,3083468.8,1.0,0.5,524288000.0,0.1,209715200.0,534.5,534.3076923076923,24,78.03489200000001,0.5881249999999999,1.0003599193780595
75,2021-02-01 15:51:26.431000064,3,0.5264523400000001,3920691.2,1.0,0.5,524288000.0,0.1,209715200.0,535.0,534.8076923076923,25,105.29046800000002,0.7478125,1.0003595828838547
76,2021-02-01 15:51:36.431000064,3,0.66273022,4757913.6,1.0,0.5,524288000.0,0.1,209715200.0,536.0,535.8076923076923,26,132.546044,0.9075,1.0003589117794847
77,2021-02-01 15:53:43.182000128,4,0.7990081,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,540.3333333333334,540.1410256410256,1,159.80162,1.0671875000000002,1.0003560323752108
78,2021-02-01 15:53:44.752000000,4,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,544.6666666666666,544.4743589743589,2,23.52374,0.26875,1.0003531988038334
79,2021-02-01 15:53:46.431000064,4,0.28857482500000003,2455552.0,1.0,0.5,524288000.0,0.1,209715200.0,549.0,548.8076923076923,3,57.71496500000001,0.468359375,1.0003504099796763
80,2021-02-01 15:53:54.041999872,4,0.45953095000000005,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,549.5,549.3076923076923,4,91.90619000000001,0.66796875,1.0003500910236662
81,2021-02-01 15:53:56.431000064,4,0.630487075,4548608.0,1.0,0.5,524288000.0,0.1,209715200.0,550.0,549.8076923076923,5,126.097415,0.8675781250000001,1.000349772647779
82,2021-02-01 15:53:57.288000000,4,0.8014432,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,550.3333333333334,550.1410256410256,6,160.28864000000002,1.0671875000000002,1.000349560718697
83,2021-02-01 15:54:05.556000000,4,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,550.6666666666666,550.4743589743589,7,23.52374,0.26875,1.0003493490462771
84,2021-02-01 15:54:06.431000064,4,0.5801474999999999,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,551.0,550.8076923076923,8,116.02949999999998,0.8152343750000001,1.000349137630054
85,2021-02-01 15:54:08.390000128,4,1.0426763,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,551.5,551.3076923076923,9,208.53525999999997,1.36171875,1.0003488209850706
86,2021-02-01 15:54:16.431000064,4,0.983326175,6753280.0,1.0,0.5,524288000.0,0.1,209715200.0,552.0,551.8076923076923,10,196.665235,1.2880859375,1.0003485049139194
87,2021-02-01 15:54:24.041999872,4,0.9239760499999999,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,552.5,552.3076923076923,11,184.79521,1.214453125,1.0003481894150419
88,2021-02-01 15:54:26.431000064,4,0.8646259249999999,5981184.0,1.0,0.5,524288000.0,0.1,209715200.0,553.0,552.8076923076923,12,172.92518499999997,1.1408203125,1.0003478744868852
89,2021-02-01 15:54:32.512999936,4,0.8052758,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,553.3333333333334,553.1410256410256,13,161.05516,1.0671875000000002,1.0003476648510836
90,2021-02-01 15:54:35.660999936,4,0.1176187,1409024.0,1.0,0.5,524288000.0,0.1,209715200.0,553.6666666666666,553.4743589743589,14,23.52374,0.26875,1.000347455467791
91,2021-02-01 15:54:36.431000064,4,0.58218505,4274176.0,1.0,0.5,524288000.0,0.1,209715200.0,554.0,553.8076923076923,15,116.43701,0.8152343750000001,1.0003472463365513
92,2021-02-01 15:54:41.148000000,4,1.0467514,7139328.0,1.0,0.5,524288000.0,0.1,209715200.0,554.5,554.3076923076923,16,209.35028,1.36171875,1.0003469331112962
93,2021-02-01 15:54:46.431000064,4,0.98730805,6753280.0,1.0,0.5,524288000.0,0.1,209715200.0,555.0,554.8076923076923,17,197.46161,1.2880859375,1.0003466204506066
94,2021-02-01 15:54:54.041999872,4,0.9278647,6367232.0,1.0,0.5,524288000.0,0.1,209715200.0,555.5,555.3076923076923,18,185.57294,1.214453125,1.0003463083529576
95,2021-02-01 15:54:56.431000064,4,0.86842135,5981184.0,1.0,0.5,524288000.0,0.1,209715200.0,556.0,555.8076923076923,19,173.68427,1.1408203125,1.0003459968168293
96,2021-02-01 15:55:03.238000128,4,0.808978,5595136.0,1.0,0.5,524288000.0,0.1,209715200.0,556.5,556.3076923076923,20,161.7956,1.0671875000000002,1.000345685840708
97,2021-02-01 15:55:06.431000064,4,0.46329834999999997,3502080.0,1.0,0.5,524288000.0,0.1,209715200.0,557.0,556.8076923076923,21,92.65966999999999,0.66796875,1.0003453754230849
