,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
15,111,16,webui,188.15671641791045,241.15028489999997,26.5,45.462300914353136,49.54153846153848,200.0,900.0,1.0,713.1008308757001
16,118,17,webui,216.9128205128205,252.12469314545453,39.5,46.76347394337549,48.89666666666668,200.0,900.0,2.0,627.806577350046
17,125,18,webui,242.77510040160644,249.39455415384614,52.5,39.22733517225855,48.04653846153849,200.0,900.0,3.0,604.7385571679903
18,132,19,webui,286.1585365853659,271.00290781875,65.5,33.18046008399311,48.15230769230769,200.0,900.0,4.0,599.9982013443507
19,139,20,webui,154.72307692307692,157.5737786,13.5,25.859747865199587,39.02076923076923,200.0,900.0,5.0,767.9872930753089
20,146,21,webui,185.4375,256.97113725,26.5,43.681793375725015,44.817307692307686,200.0,1000.0,1.0,702.4802400858622
21,153,22,webui,221.1161616161616,271.60178805,39.5,45.76473742317143,44.75641025641027,200.0,1000.0,2.0,618.6912003189319
22,160,23,webui,253.60687022900763,266.693399575,52.5,39.30226932315108,44.17673076923077,200.0,1000.0,3.0,601.8586728786457
23,167,24,webui,160.16666666666666,460.09987105000005,26.5,56.255289588278124,45.34807692307693,200.0,1000.0,4.0,3331.1664203559726
24,174,25,webui,287.46363636363634,255.2882165375,65.5,33.31874641756226,43.90984615384616,200.0,1000.0,5.0,598.9823048485836
25,181,26,webui,153.66153846153847,162.82420833333333,13.5,25.041290383528853,34.2323076923077,300.0,600.0,1.0,758.0160793427738
26,188,27,webui,184.03846153846155,244.84874068333338,26.5,44.19643991811165,38.072692307692314,300.0,600.0,2.0,700.0244133382774
27,195,28,webui,216.8923076923077,276.682339,39.5,46.57709873241203,38.916410256410245,300.0,600.0,3.0,632.7712861595708
28,202,29,webui,255.15671641791045,280.60377630625,52.5,40.05336985501575,39.37499999999999,300.0,600.0,4.0,610.2448810072559
29,209,30,webui,288.00299401197606,271.85926356,65.5,33.718998790707204,39.3376923076923,300.0,600.0,5.0,609.1935460766864
30,216,31,webui,196.5027624309392,617.365564311111,39.5,60.277980221801066,47.03923076923076,300.0,700.0,1.0,2191.4936549289855
31,223,32,webui,231.30645161290323,735.7693395916667,52.5,60.99424070115783,47.898461538461554,300.0,700.0,2.0,1652.6729539824241
32,230,33,webui,261.6537216828479,823.0568848000001,65.5,60.048563468446645,47.88846153846156,300.0,700.0,3.0,1319.9415553883769
33,237,34,webui,131.35593220338984,278.3773144,13.5,41.35474468041211,36.1276923076923,300.0,700.0,4.0,6158.557013706621
34,244,35,webui,168.61111111111111,487.744023625,26.5,57.13952217145935,41.62153846153846,300.0,700.0,5.0,3312.3582270572233
35,251,36,webui,196.80645161290323,636.0613361166667,39.5,59.432827970368436,41.98051282051284,300.0,800.0,1.0,2061.347124860307
36,258,37,webui,227.80645161290323,755.2020171687501,52.5,60.897893292028016,43.10423076923077,300.0,800.0,2.0,1560.261133295931
37,265,38,webui,165.856,434.3437292571429,26.5,57.40703433900593,61.35576923076923,300.0,800.0,3.0,3450.142031523643
38,272,39,webui,266.375,845.1672962349998,65.5,60.66622018312512,43.4786153846154,300.0,800.0,4.0,1277.2414099550329
39,279,40,webui,134.40677966101694,291.56233985,13.5,40.46363881375433,32.36538461538461,300.0,800.0,5.0,6639.695195672924
40,286,41,webui,157.46491228070175,474.07760890000003,26.5,56.446214856759894,40.3226923076923,300.0,900.0,1.0,3606.2803407880724
41,293,42,webui,199.35106382978722,620.9169485166666,39.5,60.707881488315365,40.57487179487178,300.0,900.0,2.0,2397.738168584242
42,300,43,webui,228.82258064516128,746.1603931875001,52.5,60.73122894555126,39.87673076923079,300.0,900.0,3.0,1712.299856446811
43,307,44,webui,258.0833333333333,839.8811254650002,65.5,59.86333205306817,39.27969230769234,300.0,900.0,4.0,1355.3504769005322
44,314,45,webui,132.7741935483871,261.37370595,13.5,36.759448420021286,53.882307692307684,300.0,900.0,5.0,2428.295883909829
45,321,46,webui,167.28125,398.3264779,26.5,53.3410755764733,61.54346153846151,300.0,1000.0,1.0,1740.7266513253217
46,328,47,webui,201.79896907216494,532.4596885083332,39.5,59.67818778672478,61.546666666666674,300.0,1000.0,2.0,1250.4755102183797
47,335,48,webui,239.83333333333334,594.69279094375,52.5,56.6646895576696,61.60134615384615,300.0,1000.0,3.0,973.942823732622
48,342,49,webui,197.35828877005346,610.9217923818182,39.5,59.7822123878122,62.34410256410253,300.0,1000.0,4.0,2225.1971271750554
49,349,50,webui,266.639751552795,628.50989486,65.5,55.65787680671481,61.01630769230771,300.0,1000.0,5.0,821.6357986202906
50,356,51,webui,138.375,214.935883075,13.5,35.98435785065247,47.79923076923077,400.0,600.0,1.0,2186.317249029395
51,363,52,webui,170.375,388.640855775,26.5,52.01319992714465,52.99307692307694,400.0,600.0,2.0,1612.1040642998928
52,370,53,webui,203.9222797927461,540.2085439272728,39.5,55.25765992849761,53.126153846153834,400.0,600.0,3.0,1200.6464170861773
53,377,54,webui,239.65267175572518,569.6785793714287,52.5,55.978719971329106,53.64057692307687,400.0,600.0,4.0,967.5276650280227
54,384,55,webui,263.8738170347003,651.0972357473684,65.5,57.04071124221864,54.054153846153845,400.0,600.0,5.0,853.7861448951683
55,391,56,webui,135.28125,214.422352375,13.5,35.52745718837373,43.483076923076915,400.0,700.0,1.0,2135.4351867500422
56,398,57,webui,161.98360655737704,370.910370775,26.5,51.11474557613031,47.26115384615384,400.0,700.0,2.0,1609.4668985120607
57,405,58,webui,204.04188481675394,522.1259236,39.5,55.23571399708822,47.403846153846125,400.0,700.0,3.0,1195.9909997816476
58,412,59,webui,235.578125,540.6978768285716,52.5,56.51579892607906,47.59942307692307,400.0,700.0,4.0,989.6081258719827
59,419,60,webui,225.68421052631578,748.2796199466668,52.5,61.58815859313982,62.75249999999999,400.0,700.0,5.0,1681.6669020145782
60,426,61,webui,266.04088050314465,583.4562405777777,65.5,55.34654061433032,47.555846153846176,400.0,800.0,1.0,862.0794505491532
61,433,62,webui,138.375,201.542478225,13.5,34.7465111610361,37.39999999999999,400.0,800.0,2.0,2214.3181099595995
62,440,63,webui,172.1153846153846,358.67605422500003,26.5,52.93373566690261,41.16730769230768,400.0,800.0,3.0,1621.3831814218913
63,447,64,webui,203.97916666666666,500.91231789999995,39.5,54.9139303395551,42.23102564102567,400.0,800.0,4.0,1177.838806009506
64,454,65,webui,239.48461538461538,584.3662679083334,52.5,53.19760732971194,43.936153846153836,400.0,800.0,5.0,950.3874787864353
65,461,66,webui,265.3291536050157,615.2351259466667,65.5,53.03177882169313,44.291999999999994,400.0,900.0,1.0,854.6624957636465
66,468,67,webui,135.28125,267.97393105000003,13.5,34.337889006922474,35.24692307692307,400.0,900.0,2.0,2224.2323400016603
67,475,68,webui,166.56349206349208,426.85250002500004,26.5,51.31394143191779,43.12692307692308,400.0,900.0,3.0,1628.6847585076644
68,482,69,webui,199.35106382978722,538.0732780499999,39.5,54.77562564199598,41.86564102564103,400.0,900.0,4.0,1148.3391866200802
69,489,70,webui,235.74806201550388,603.7105083750002,52.5,56.161975051545696,41.48019230769229,400.0,900.0,5.0,918.8745485052411
70,496,71,webui,255.12091503267973,848.8375300888888,65.5,60.621340331608494,62.327076923076895,400.0,1000.0,1.0,1336.924159398609
71,503,72,webui,257.487012987013,638.4078686350001,65.5,55.63635586557463,41.02876923076925,400.0,1000.0,2.0,810.6561932011545
72,510,73,webui,140.83333333333334,228.20533385,13.5,31.000156832110502,57.42538461538462,400.0,1000.0,3.0,1294.5315133131107
73,517,74,webui,173.83333333333334,350.44891035,26.5,46.51240244436662,64.3230769230769,400.0,1000.0,4.0,1091.7353480338656
74,524,75,webui,203.87113402061857,432.1687795,39.5,51.825605075641235,63.80102564102568,400.0,1000.0,5.0,837.6914864030393
75,531,76,webui,238.4770992366412,464.37629509999994,52.5,52.65303020960975,62.981153846153845,500.0,600.0,1.0,710.8994524235225
76,538,77,webui,264.56451612903226,474.00917323500005,65.5,48.2292141599763,62.661076923076934,500.0,600.0,2.0,669.2650130310744
77,545,78,webui,138.375,223.23622645,13.5,30.509307413158176,46.87153846153847,500.0,600.0,3.0,1306.2654502648618
78,552,79,webui,173.83333333333334,345.3952179375001,26.5,46.955076593134386,54.15461538461537,500.0,600.0,4.0,1129.049608121555
79,559,80,webui,203.87113402061857,437.62272661666674,39.5,52.80199003301457,55.2530769230769,500.0,600.0,5.0,860.432859254234
80,566,81,webui,229.56349206349208,463.60952695,52.5,52.063634533236936,55.341923076923,500.0,700.0,1.0,738.9812207721506
81,573,82,webui,134.40677966101694,301.36839746666664,13.5,42.316026854497586,46.22846153846153,500.0,700.0,2.0,6489.5300061236985
82,580,83,webui,261.9874213836478,474.2039194849999,65.5,49.19702249823628,54.75738461538462,500.0,700.0,3.0,678.668943874521
83,587,84,webui,138.375,206.38605224999998,13.5,29.515791233455282,42.61692307692307,500.0,700.0,4.0,1248.0232645002936
84,594,85,webui,169.34375,341.0750576625,26.5,48.686037318443184,48.452307692307684,500.0,700.0,5.0,1051.8906127566213
85,601,86,webui,195.33333333333334,431.1892283818182,39.5,51.718972735219445,47.68256410256408,500.0,800.0,1.0,819.096592415154
86,608,87,webui,232.99606299212599,462.24277625625007,52.5,52.521445563816094,48.19249999999997,500.0,800.0,2.0,712.6039390185468
87,615,88,webui,272.8333333333333,467.1362222899999,65.5,48.351785171875605,48.09846153846157,500.0,800.0,3.0,663.1423926754591
88,622,89,webui,140.83333333333334,183.069541175,13.5,30.843301175354878,39.317692307692305,500.0,800.0,4.0,1249.8506326912207
89,629,90,webui,173.83333333333334,339.911742075,26.5,49.47865049574731,45.02923076923078,500.0,800.0,5.0,1086.0645580004361
90,636,91,webui,203.97916666666666,434.40890354000004,39.5,52.617371041451065,44.595641025641015,500.0,900.0,1.0,833.5527210572623
91,643,92,webui,241.09056603773584,436.56932666,52.5,52.488268136495435,45.13576923076921,500.0,900.0,2.0,708.5634937192551
92,650,93,webui,167.5327868852459,482.89267225,26.5,57.60061661570046,53.2873076923077,500.0,900.0,3.0,3689.6055804979414
93,657,94,webui,272.8333333333333,471.35090675000004,65.5,49.323407307831985,45.12723076923076,500.0,900.0,4.0,661.9917886673727
94,664,95,webui,137.6969696969697,182.03482904999998,13.5,31.493938584685626,36.48538461538462,500.0,900.0,5.0,1257.384239371945
95,671,96,webui,169.6171875,347.69063385,26.5,48.326124951262415,39.160384615384615,500.0,1000.0,1.0,1093.3588915678008
96,678,97,webui,200.7979274611399,407.89792458181813,39.5,51.224742254737414,39.670769230769224,500.0,1000.0,2.0,825.6663367470846
97,685,98,webui,235.49803921568628,472.1304552846154,52.5,52.09093728331702,39.598269230769226,500.0,1000.0,3.0,704.0822548371069
98,692,99,webui,272.4878048780488,460.0382202833333,65.5,48.234476907692745,39.82369230769231,500.0,1000.0,4.0,660.9791455656136
99,699,100,webui,138.5079365079365,212.36719856666664,13.5,28.94083301446096,53.863076923076925,500.0,1000.0,5.0,1098.653720508167
100,706,101,webui,171.05555555555554,306.5437049,26.5,46.446116564853426,63.915,600.0,600.0,1.0,896.8327061934303
101,713,102,webui,203.9222797927461,360.23260263636365,39.5,49.734119889942804,63.91358974358977,600.0,600.0,2.0,725.9379627146209
102,720,103,webui,241.0,317.98112574285716,52.5,47.235587230721585,63.98038461538461,600.0,600.0,3.0,654.4091381467431
103,727,104,webui,196.42307692307693,656.7003536500001,39.5,61.11163290524528,55.24512820512818,600.0,600.0,4.0,2441.6884111384115
104,734,105,webui,272.1503067484663,344.0068863999999,65.5,40.635001311723556,62.396615384615394,600.0,600.0,5.0,630.7773917076372
105,741,106,webui,139.55555555555554,188.83366403333332,13.5,27.913930521809203,47.39307692307693,600.0,700.0,1.0,931.5275121492397
106,748,107,webui,172.4418604651163,303.6955173571428,26.5,45.031628372831804,54.875384615384604,600.0,700.0,2.0,888.008730964467
107,755,108,webui,205.24365482233503,345.43660943333333,39.5,49.89143227679221,55.15717948717949,600.0,700.0,3.0,774.0096862604905
108,762,109,webui,238.42307692307693,351.52677387500006,52.5,46.748721084337475,54.7048076923077,600.0,700.0,4.0,692.0783450844752
109,769,110,webui,266.25545171339564,344.92321705999996,65.5,39.410286843384334,55.10953846153842,600.0,700.0,5.0,657.2878449780676
110,776,111,webui,140.83333333333334,197.943830375,13.5,27.18740318079436,43.49076923076924,600.0,800.0,1.0,932.664678764818
111,783,112,webui,173.83333333333334,313.836905,26.5,45.007280057063404,49.00000000000001,600.0,800.0,2.0,819.1717274061782
112,790,113,webui,201.34375,355.4204114083334,39.5,49.30178768767042,48.137692307692305,600.0,800.0,3.0,678.2088871278161
113,797,114,webui,239.83333333333334,362.64945923749997,52.5,46.33422365200121,47.854423076923084,600.0,800.0,4.0,638.4576652539444
114,804,115,webui,225.86363636363637,676.7716900857142,52.5,60.25976748735863,55.23230769230765,600.0,800.0,5.0,1778.529225466223
115,811,116,webui,272.8333333333333,353.30376222000007,65.5,39.92858751509879,48.0456923076923,600.0,900.0,1.0,623.046213856773
116,818,117,webui,140.83333333333334,205.76363205,13.5,27.43613913205551,40.82846153846154,600.0,900.0,2.0,922.1572807723251
117,825,118,webui,173.16666666666666,305.39281951249995,26.5,45.045243608518554,44.75269230769231,600.0,900.0,3.0,827.5835382965978
118,832,119,webui,208.3,349.95253533333334,39.5,49.63258072033762,44.21564102564105,600.0,900.0,4.0,693.0793591967417
119,839,120,webui,238.4770992366412,354.68157315624995,52.5,46.90312672370251,43.35403846153846,600.0,900.0,5.0,637.8914230574694
120,846,121,webui,264.57142857142856,345.13969865,65.5,40.58183755988586,43.178923076923084,600.0,1000.0,1.0,615.4116000132535
121,853,122,webui,137.6969696969697,190.980034775,13.5,28.903162886532762,36.13846153846154,600.0,1000.0,2.0,911.4133550157536
122,860,123,webui,170.6969696969697,296.466746925,26.5,44.7301609302026,40.03653846153846,600.0,1000.0,3.0,835.5629493663783
123,867,124,webui,208.3,347.12208330000004,39.5,51.17627690889989,40.74384615384616,600.0,1000.0,4.0,695.6946238783783
124,874,125,webui,238.4770992366412,350.46978251875,52.5,46.82597173540277,40.601538461538475,600.0,1000.0,5.0,636.0464730677777
