,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
55,391,56,webui,138.375,190.5165563,13.5,33.83758515896222,42.066923076923075,400.0,700.0,1.0,1861.2344752072584
56,398,57,webui,169.30645161290323,391.1968236833333,26.5,52.49308109996426,49.1173076923077,400.0,700.0,2.0,1403.8250976300912
57,405,58,webui,205.5181347150259,496.7868492555556,39.5,54.112486588680845,49.37717948717952,400.0,700.0,3.0,1001.1378319761487
58,412,59,webui,236.8599221789883,555.0967411153846,52.5,53.78068502432706,48.736346153846135,400.0,700.0,4.0,820.645225030287
59,419,60,webui,236.78125,736.7409723916667,52.5,60.259641020220315,63.27384615384619,400.0,700.0,5.0,1428.574919093851
60,426,61,webui,270.70588235294116,604.1742356600001,65.5,53.72734131353682,49.05507692307691,400.0,800.0,1.0,707.6730888349765
61,433,62,webui,139.55555555555554,211.53271353333335,13.5,30.442307575950988,36.88076923076923,400.0,800.0,2.0,1767.5046536529114
62,440,63,webui,169.30645161290323,372.18084500000003,26.5,49.565358625520325,42.816153846153846,400.0,800.0,3.0,1353.941673196963
63,447,64,webui,206.83333333333334,516.1948703666667,39.5,53.811009515218885,42.59153846153846,400.0,800.0,4.0,998.7257099147992
64,454,65,webui,235.74806201550388,586.34193554375,52.5,55.96770237921855,42.57500000000002,400.0,800.0,5.0,820.0190289197302
65,461,66,webui,266.375,620.72498759,65.5,55.223627308722754,42.53215384615386,400.0,900.0,1.0,719.5186925262252
66,468,67,webui,138.375,258.260057325,13.5,35.68838401468115,34.29846153846154,400.0,900.0,2.0,2134.1793531525645
67,475,68,webui,172.1153846153846,404.41824268749997,26.5,50.814766223520785,40.27692307692306,400.0,900.0,3.0,1564.508206742672
68,482,69,webui,203.87113402061857,516.89088205,39.5,54.419613047953284,40.046153846153864,400.0,900.0,4.0,1072.744124813096
69,489,70,webui,239.83333333333334,583.65944454375,52.5,54.804364106424714,39.470192307692294,400.0,900.0,5.0,847.9348211216584
70,496,71,webui,262.0806451612903,826.1848340937499,65.5,58.75514382088108,62.668307692307664,400.0,1000.0,1.0,1154.568432341461
71,503,72,webui,267.67391304347825,615.892667195,65.5,54.497149863922786,39.21769230769227,400.0,1000.0,2.0,721.3876325501105
72,510,73,webui,140.83333333333334,212.296984775,13.5,31.206165851950384,60.2176923076923,400.0,1000.0,3.0,1122.879234167894
73,517,74,webui,175.52985074626866,337.65127386250003,26.5,47.39400421180877,66.2926923076923,400.0,1000.0,4.0,944.5860821056906
74,524,75,webui,203.87113402061857,410.3714030416667,39.5,51.76958339267924,64.61256410256408,400.0,1000.0,5.0,740.4691642511492
75,531,76,webui,235.74806201550388,447.8725584625,52.5,53.76158295238983,63.637884615384614,500.0,600.0,1.0,642.7796049145378
76,538,77,webui,267.67391304347825,453.44508368999993,65.5,48.49069658108678,63.45184615384618,500.0,600.0,2.0,601.2714801663177
77,545,78,webui,137.34375,195.282981725,13.5,29.40163245001643,49.64692307692308,500.0,600.0,3.0,1192.552708945821
78,552,79,webui,165.21875,335.52422282500004,26.5,49.405428192601626,57.82846153846151,500.0,600.0,4.0,993.6564199824782
79,559,80,webui,199.28125,412.91150429166674,39.5,52.235222878541585,57.14487179487178,500.0,600.0,5.0,753.6186897476738
80,566,81,webui,235.03846153846155,447.50035158749995,52.5,52.55252005901236,56.08769230769232,500.0,700.0,1.0,645.0637713895832
81,573,82,webui,137.0327868852459,260.9264239666667,13.5,36.308988281594154,46.132307692307705,500.0,700.0,2.0,4881.671341102114
82,580,83,webui,262.0686274509804,452.28265260000006,65.5,47.54634818538712,55.157076923076964,500.0,700.0,3.0,609.3316956708262
83,587,84,webui,138.375,182.90411964999998,13.5,30.29898830720968,43.43846153846154,500.0,700.0,4.0,1116.0554666205167
84,594,85,webui,170.70866141732284,311.63567198571434,26.5,48.1476928060417,50.40499999999999,500.0,700.0,5.0,938.5184774032552
85,601,86,webui,203.87113402061857,404.1077629666667,39.5,52.3397841765124,50.05410256410257,500.0,800.0,1.0,722.9394478489886
86,608,87,webui,232.91304347826087,443.23425336,52.5,52.537556063158554,49.45057692307694,500.0,800.0,2.0,617.5743852146021
87,615,88,webui,267.17241379310343,420.3054917117647,65.5,47.799737679578804,49.11369230769235,500.0,800.0,3.0,580.1755259093331
88,622,89,webui,140.83333333333334,177.73398625,13.5,30.97847320912308,39.08923076923076,500.0,800.0,4.0,1146.879179052816
89,629,90,webui,168.952,355.3072045,26.5,48.702766897667985,43.196923076923085,500.0,800.0,5.0,973.8240569500849
90,636,91,webui,208.38888888888889,445.43795151000006,39.5,51.37205838352284,43.07102564102562,500.0,900.0,1.0,750.1126215026322
91,643,92,webui,235.98455598455598,452.0003669466666,52.5,52.684210417028744,43.47230769230768,500.0,900.0,2.0,643.4848556477307
92,650,93,webui,165.73333333333332,443.68081329999995,26.5,56.76088364842648,53.839230769230774,500.0,900.0,3.0,2588.0157236313557
93,657,94,webui,263.37579617834393,428.4131421062501,65.5,47.5584638565171,42.7741538461538,500.0,900.0,4.0,593.6952959711123
94,664,95,webui,130.74193548387098,169.789148125,13.5,31.183141434332814,33.164615384615374,500.0,900.0,5.0,1062.1390149060271
95,671,96,webui,168.62992125984252,298.9199616428572,26.5,47.95848404654752,40.557307692307695,500.0,1000.0,1.0,920.9878531128215
96,678,97,webui,206.92857142857142,429.20439294999994,39.5,51.17101163306786,39.95179487179488,500.0,1000.0,2.0,706.6155679635433
97,685,98,webui,238.13565891472868,443.67981694166673,52.5,51.81950468709129,39.23923076923075,500.0,1000.0,3.0,613.1011094700774
98,692,99,webui,273.2599388379205,451.73135121333337,65.5,46.18246137920963,38.99276923076922,500.0,1000.0,4.0,584.3554484976795
99,699,100,webui,141.98461538461538,172.25129173333335,13.5,27.455382129886125,56.78384615384615,500.0,1000.0,5.0,843.3113626351283
100,706,101,webui,174.48461538461538,281.03195898333337,26.5,44.69544938873621,63.776923076923104,600.0,600.0,1.0,743.6491082148384
101,713,102,webui,205.5181347150259,328.9478435444445,39.5,48.33382562911631,64.89897435897434,600.0,600.0,2.0,619.665364239998
102,720,103,webui,235.42125984251967,334.98822832499997,52.5,45.238687293252575,63.608846153846116,600.0,600.0,3.0,563.9681226358935
103,727,104,webui,199.55135135135134,599.1992504333334,39.5,59.89762428158661,53.09461538461541,600.0,600.0,4.0,1739.4683156006686
104,734,105,webui,276.6666666666667,333.91539247000003,65.5,39.841613651261575,62.880461538461525,600.0,600.0,5.0,546.3388809163989
105,741,106,webui,140.83333333333334,206.52260712499998,13.5,27.247138023886066,49.80461538461539,600.0,700.0,1.0,810.2291733723482
106,748,107,webui,172.78787878787878,306.72270315000003,26.5,44.74013019965662,55.02884615384616,600.0,700.0,2.0,703.8843890294396
107,755,108,webui,204.4851485148515,343.29668568333335,39.5,48.679399380826275,56.18641025641028,600.0,700.0,3.0,598.9501815340778
108,762,109,webui,237.26865671641792,344.2688633625,52.5,46.97405826217334,56.127115384615394,600.0,700.0,4.0,551.3653705077872
109,769,110,webui,272.01807228915663,339.49562401500003,65.5,39.820501214554255,55.50153846153845,600.0,700.0,5.0,536.0641097971481
110,776,111,webui,138.375,189.27377585,13.5,27.408043814311483,45.715384615384615,600.0,800.0,1.0,838.834753971329
111,783,112,webui,172.1153846153846,300.5074267625,26.5,46.34639850325438,50.81538461538459,600.0,800.0,2.0,756.1356700152744
112,790,113,webui,203.87113402061857,346.08283272500006,39.5,48.5967949622803,50.22358974358974,600.0,800.0,3.0,643.5535615691906
113,797,114,webui,237.1153846153846,355.07461943124997,52.5,45.7991791398503,49.234038461538425,600.0,800.0,4.0,599.9775154700347
114,804,115,webui,237.1153846153846,735.6647450562499,52.5,60.1096873652499,53.72076923076923,600.0,800.0,5.0,1315.7563799381178
115,811,116,webui,272.8333333333333,351.70402908500006,65.5,39.34910460411412,49.01015384615381,600.0,900.0,1.0,583.9143329285114
116,818,117,webui,140.83333333333334,169.11752410000003,13.5,28.325537348689295,41.144615384615385,600.0,900.0,2.0,780.5231673036229
117,825,118,webui,173.83333333333334,298.52560052499996,26.5,45.515640424814706,44.29923076923076,600.0,900.0,3.0,741.8122222542852
118,832,119,webui,208.3,341.7358051333333,39.5,49.603885848368655,44.22025641025641,600.0,900.0,4.0,645.3349400869508
119,839,120,webui,236.13076923076923,343.93646155000005,52.5,46.9569751091326,43.87269230769231,600.0,900.0,5.0,586.112683074364
120,846,121,webui,266.3353658536585,334.818829275,65.5,39.17718044177059,43.990615384615374,600.0,1000.0,1.0,548.8092760835694
121,853,122,webui,135.6060606060606,177.03006325,13.5,29.671183635794414,34.89692307692308,600.0,1000.0,2.0,835.6553846153846
122,860,123,webui,169.65151515151516,284.4540399,26.5,47.27557029344951,39.64999999999999,600.0,1000.0,3.0,724.1592662818884
123,867,124,webui,198.86243386243387,307.10759912727275,39.5,48.325739062355574,39.1520512820513,600.0,1000.0,4.0,590.5100889860277
124,874,125,webui,232.2,336.7690385266667,52.5,45.23072006666909,40.21326923076926,600.0,1000.0,5.0,546.7832244877402
