,run,Unnamed: 0,index,Iteration,pod,datapoint_x,cpu throttled total,datapoint_y,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
7,2,7,55,8,webui,145.98461538461538,216.3805201,19.5,33.493963880160216,27.892631578947363,500.0,1400.0,2.0,668.9792379348455
8,2,8,62,9,webui,178.48461538461538,284.38601379,38.5,35.08303773201776,29.19342105263158,500.0,1400.0,3.0,517.6195817753774
9,2,9,69,10,webui,208.21761658031087,285.2518052799999,57.5,29.342548758562945,29.2777192982456,700.0,1000.0,1.0,477.75540259298816
10,2,10,76,11,webui,145.98461538461538,146.11560866,19.5,33.12666477116577,37.78421052631578,700.0,1000.0,2.0,538.1286516061095
11,2,11,83,12,webui,178.12213740458014,433.5529956909091,38.5,39.98231843221349,39.34789473684212,700.0,1000.0,3.0,665.0727939931123
12,2,12,90,13,webui,175.34615384615384,181.336711025,38.5,31.558390329745635,38.26210526315791,700.0,1200.0,1.0,463.9592701538528
13,2,13,97,14,webui,210.77272727272728,162.73233834444446,57.5,23.935787629987416,38.31701754385967,700.0,1200.0,2.0,449.9338165308977
14,2,14,104,15,webui,144.77272727272728,164.6954581,19.5,32.68942547690562,32.88315789473683,700.0,1200.0,3.0,516.1583287842158
15,2,15,111,16,webui,177.77272727272728,178.87884889166665,38.5,30.895645657824183,33.85052631578949,700.0,1400.0,1.0,456.2503702120116
16,2,16,118,17,webui,210.77272727272728,147.72669491666667,57.5,22.615790457685943,33.205789473684234,700.0,1400.0,2.0,440.6495941826514
17,2,17,125,18,webui,143.95454545454547,167.41394926666666,19.5,32.113541708364075,28.848421052631583,700.0,1400.0,3.0,536.349065040242
18,2,18,132,19,webui,177.77272727272728,203.34722621666663,38.5,30.89050760009992,29.759473684210537,900.0,1000.0,1.0,471.7877826398196
19,2,19,139,20,webui,208.8265306122449,177.42246207222223,57.5,23.565025669972705,29.37649122807016,900.0,1000.0,2.0,453.5035385939222
20,2,20,146,21,webui,210.83756345177665,472.591748617647,57.5,38.01126019465705,39.69736842105263,900.0,1000.0,3.0,549.2617125460781
21,2,21,153,22,webui,145.98461538461538,283.9251902,19.5,39.760551136377785,30.69157894736842,900.0,1200.0,1.0,890.530341549685
22,2,22,160,23,webui,177.29770992366412,426.9034864818182,38.5,40.18460140966781,32.505263157894724,900.0,1200.0,2.0,642.2392774392237
23,2,23,167,24,webui,206.1875,462.35994065625,57.5,36.50023004503647,33.61350877192981,900.0,1200.0,3.0,532.0374399788103
24,2,24,174,25,webui,144.77272727272728,249.54766165,19.5,38.93044263613811,27.991578947368424,900.0,1400.0,1.0,934.6529677773364
25,2,25,181,26,webui,177.77272727272728,396.6306716166667,38.5,40.633412646150816,28.308684210526327,900.0,1400.0,2.0,660.6794101315646
26,2,26,188,27,webui,206.9274611398964,464.9113498823529,57.5,36.8883571987557,28.135964912280706,900.0,1400.0,3.0,540.7265079792459
