,run,Unnamed: 0,Iteration,pod,cpu throttled total,cpu usage,memory usage,cpu limit,memory limit,number of pods,average response time
2,3,2,3,webui,920.3383937379313,51.80787253021807,24.22105263157896,100.0,2000.0,3.0,294.49644843909084
3,3,3,4,webui,306.5372545833334,46.2425163977125,25.60894736842105,100.0,2000.0,4.0,530.545668006879
4,3,4,5,webui,544.8971304,56.27494149315217,29.70052631578947,100.0,2000.0,5.0,396.5406133738798
5,3,5,6,webui,741.6534407588234,55.96513069819897,28.76385964912279,100.0,2050.0,1.0,300.51864776477856
6,3,6,7,webui,797.4921079818181,52.81680704673019,27.63473684210526,100.0,2050.0,2.0,281.2209901678836
7,3,7,8,webui,732.1904311758623,45.000371746831135,26.688210526315757,100.0,2050.0,3.0,277.19154747369595
8,3,8,9,webui,344.69662156000004,44.60751025168336,23.723684210526315,100.0,2050.0,4.0,513.8671133889818
9,3,9,10,webui,570.86949426,54.18803167612761,28.583157894736832,100.0,2050.0,5.0,385.1097987259147
10,3,10,11,webui,719.4254482812499,56.50324305151846,28.03789473684215,100.0,2100.0,1.0,298.2320937159304
11,3,11,12,webui,756.6251521649999,52.090761520561,26.448026315789463,100.0,2100.0,2.0,278.0994952043302
12,3,12,13,webui,504.150371,67.21509767854002,18.972631578947365,100.0,2100.0,3.0,5758.6461993981175
13,3,13,14,webui,711.8619262038462,45.06709114630344,26.152421052631563,100.0,2100.0,4.0,273.98460509110305
14,3,14,15,webui,332.15055298,46.14592259326857,22.9842105263158,100.0,2100.0,5.0,517.1030116779349
15,3,15,16,webui,559.67526287,55.33345299627436,26.952368421052626,100.0,2150.0,1.0,386.8240028233554
16,3,16,17,webui,711.1559043666668,54.46839857347279,26.58701754385961,100.0,2150.0,2.0,299.2397015828208
17,3,17,18,webui,739.72527012,51.56627253039505,26.142894736842106,100.0,2150.0,3.0,276.5358337295636
18,3,18,19,webui,719.287993772,44.142813911336106,25.31747368421052,100.0,2150.0,4.0,273.71337392323784
19,3,19,20,webui,318.727616,45.955487911535016,22.62578947368421,100.0,2150.0,5.0,519.662786528741
20,3,20,21,webui,562.5802111300001,52.32173793205142,26.67263157894737,100.0,2200.0,1.0,394.4579084491559
21,3,21,22,webui,735.0149710833333,54.052428919258375,25.888070175438585,100.0,2200.0,2.0,299.266767338004
22,3,22,23,webui,760.3461094999999,51.532416229010906,25.58960526315791,100.0,2200.0,3.0,283.1976755747689
23,3,23,24,webui,869.6590723333333,75.46197461255049,24.10342105263157,100.0,2200.0,4.0,2679.833095175169
24,3,24,25,webui,740.6114879066668,45.12676866614605,25.06431578947369,100.0,2200.0,5.0,280.65584450674777
25,3,25,26,webui,346.73855781666674,46.14201255420567,21.861052631578943,150.0,2000.0,1.0,529.2834403929718
26,3,26,27,webui,589.4669948999999,55.05381811335773,25.895,150.0,2000.0,2.0,395.8708758028927
27,3,27,28,webui,726.0266644722224,55.463009596113096,25.399298245614016,150.0,2000.0,3.0,298.90601657180366
28,3,28,29,webui,755.4532367375,51.61288855630058,24.662500000000023,150.0,2000.0,4.0,280.1250446022454
29,3,29,30,webui,727.5702715833336,44.31936137908591,24.220315789473645,150.0,2000.0,5.0,273.66698763747365
30,3,30,31,webui,1191.0129022375002,74.58321406021517,25.037017543859644,150.0,2050.0,1.0,1518.5775093560603
31,3,31,32,webui,1438.4472698238094,71.37028865247859,25.095789473684185,150.0,2050.0,2.0,1092.2719451346811
32,3,32,33,webui,1688.6226088320002,68.63231418423173,25.302,150.0,2050.0,3.0,837.2507631680514
33,3,33,34,webui,549.902465,67.28825412011496,18.37052631578948,150.0,2050.0,4.0,5726.002047694211
34,3,34,35,webui,913.3904633750002,77.14254724619268,23.89131578947368,150.0,2050.0,5.0,2644.9678102224466
35,3,35,36,webui,1220.616733516667,74.63838991396344,25.692807017543853,150.0,2100.0,1.0,1450.7828872796815
36,3,36,37,webui,1492.9418365833335,72.21467397345971,26.052631578947388,150.0,2100.0,2.0,996.727895757709
37,3,37,38,webui,943.3897523,79.73950394485495,24.772631578947365,150.0,2100.0,3.0,3040.2635798350207
38,3,38,39,webui,1735.1123665066668,69.93502070011978,25.907157894736844,150.0,2100.0,4.0,785.5946221739599
39,3,39,40,webui,525.0028474166667,65.80244246988309,17.861052631578946,150.0,2100.0,5.0,6317.929548910289
40,3,40,41,webui,884.8375274666665,76.38226579551336,23.172894736842107,150.0,2150.0,1.0,2908.0750340563523
41,3,41,42,webui,1183.9964479888893,74.2684470163679,25.175789473684222,150.0,2150.0,2.0,1540.5068764200696
42,3,42,43,webui,1513.6732456260872,73.08409528073298,25.216447368421075,150.0,2150.0,3.0,1077.5279871913283
43,3,43,44,webui,1711.6607792166665,70.59954041438749,24.46178947368421,150.0,2150.0,4.0,818.563227645231
44,3,44,45,webui,405.9882307833333,60.20852230310037,22.95842105263158,150.0,2150.0,5.0,1807.3341787935897
45,3,45,46,webui,685.1513775583334,64.43535665042262,27.050000000000008,150.0,2200.0,1.0,1162.3147320793375
46,3,46,47,webui,972.8250151388888,67.51049692590264,27.091754385964933,150.0,2200.0,2.0,727.9057995914934
47,3,47,48,webui,1231.7342757800002,65.11370892007227,26.606315789473676,150.0,2200.0,3.0,536.5828055432479
48,3,48,49,webui,1269.2820387888887,78.73630231761936,26.30543859649123,150.0,2200.0,4.0,1782.7342363263938
49,3,49,50,webui,1355.6470641296298,62.9446506619686,26.58778947368425,150.0,2200.0,5.0,436.5287618351478
50,3,50,51,webui,427.30875342,58.13250267051456,22.262631578947367,200.0,2000.0,1.0,1854.5162238538592
51,3,51,52,webui,784.7732441416665,68.97471813982736,25.406315789473695,200.0,2000.0,2.0,1207.4527007332792
52,3,52,53,webui,1044.0284903222223,67.43153778577194,26.066140350877205,200.0,2000.0,3.0,772.3654934569626
53,3,53,54,webui,1255.5771296666665,66.07736010682898,25.856710526315812,200.0,2000.0,4.0,559.156817873141
54,3,54,55,webui,1437.2652463866673,64.00437045821587,25.734210526315767,200.0,2000.0,5.0,447.5175481860914
55,3,55,56,webui,436.7144779,57.51151112542119,21.75578947368421,200.0,2050.0,1.0,1931.1680308202745
56,3,56,57,webui,745.7673244333332,64.44786340720654,25.106315789473683,200.0,2050.0,2.0,1239.9712455073943
57,3,57,58,webui,1002.3123890277778,67.4547667103707,26.3319298245614,200.0,2050.0,3.0,747.855765605102
58,3,58,59,webui,1236.2777530874998,64.3461605425247,25.57828947368421,200.0,2050.0,4.0,541.2608921644468
59,3,59,60,webui,1527.8982500250002,73.00856862706283,26.877763157894723,200.0,2050.0,5.0,1209.5129372956055
60,3,60,61,webui,1421.60492975,63.72096491439214,25.518421052631545,200.0,2100.0,1.0,421.85297356242256
61,3,61,62,webui,424.67143211666667,58.21233404112634,20.405263157894733,200.0,2100.0,2.0,1891.650760934015
62,3,62,63,webui,749.0601710416666,68.21192680552754,24.271315789473693,200.0,2100.0,3.0,1119.771000724801
63,3,63,64,webui,1007.6568825166668,67.99050318104693,25.164385964912253,200.0,2100.0,4.0,736.9079803984165
64,3,64,65,webui,1230.179492525,63.886684639322674,24.918815789473715,200.0,2100.0,5.0,552.4437406515489
65,3,65,66,webui,1408.028043746667,63.04593318999152,24.99705263157892,200.0,2150.0,1.0,443.892494753944
66,3,66,67,webui,405.26576005,59.5340398223497,20.872631578947367,200.0,2150.0,2.0,1888.0764065176888
67,3,67,68,webui,736.1773399583335,69.68704095538658,24.586315789473677,200.0,2150.0,3.0,1231.7742925056853
68,3,68,69,webui,960.54954526875,64.38348787450568,24.64929824561405,200.0,2150.0,4.0,778.2374775675395
69,3,69,70,webui,1185.1410387590909,65.70593993253159,24.6615789473684,200.0,2150.0,5.0,560.2013864067928
70,3,70,71,webui,1766.65426827,71.53236347276454,26.374315789473663,200.0,2200.0,1.0,895.7637009481464
71,3,71,72,webui,1354.3165796724138,64.16193365752348,24.536947368421075,200.0,2200.0,2.0,440.7078375392893
72,3,72,73,webui,341.81068325,52.46221298086216,23.408421052631574,200.0,2200.0,3.0,1136.4156761353972
73,3,73,74,webui,674.7817726363637,61.03654298286702,26.533947368421053,200.0,2200.0,4.0,649.9008792330709
74,3,74,75,webui,884.0501723266668,59.72503432747731,26.84000000000001,200.0,2200.0,5.0,432.1659656268645
75,3,75,76,webui,1048.1680575199998,58.926802628910366,26.441973684210524,250.0,2000.0,1.0,344.19398464621287
76,3,76,77,webui,1130.76075836,57.52799072630784,26.27884210526316,250.0,2000.0,2.0,308.6294736669115
77,3,77,78,webui,354.8869194,52.1918345305673,22.91631578947368,250.0,2000.0,3.0,1023.9395779021504
78,3,78,79,webui,692.4480345500001,61.36946742554722,26.414736842105278,250.0,2000.0,4.0,643.1873835157705
79,3,79,80,webui,914.0520536,59.89882139949127,26.216666666666637,250.0,2000.0,5.0,453.88629843859707
80,3,80,81,webui,1094.5888954875,62.223322918479546,25.800921052631555,250.0,2050.0,1.0,367.3039368505837
81,3,81,82,webui,502.43335065,65.39943923016025,19.96526315789474,250.0,2050.0,2.0,5630.410429299054
82,3,82,83,webui,1194.5286160533333,59.03149273693163,25.590315789473664,250.0,2050.0,3.0,320.01386897546814
83,3,83,84,webui,401.9922024333334,53.67389593846149,22.406842105263163,250.0,2050.0,4.0,1094.9559855880184
84,3,84,85,webui,675.0472406999999,60.58439724029325,25.303684210526328,250.0,2050.0,5.0,680.0419142783564
85,3,85,86,webui,899.2076592,61.09869576246837,25.74280701754383,250.0,2100.0,1.0,448.5409188848596
86,3,86,87,webui,1065.4857027125,59.66448273362829,25.33223684210527,250.0,2100.0,2.0,356.0190709440548
87,3,87,88,webui,1162.4520428700005,60.00957768474685,25.23231578947365,250.0,2100.0,3.0,315.10020678720343
88,3,88,89,webui,376.12519010000005,54.01759894587772,22.328421052631576,250.0,2100.0,4.0,1076.7234277282942
89,3,89,90,webui,654.1719289083334,61.07053326964123,25.272894736842098,250.0,2100.0,5.0,695.6665105168455
90,3,90,91,webui,882.1427459166666,61.87541173784536,25.651228070175456,250.0,2150.0,1.0,475.4812973401913
91,3,91,92,webui,1051.8876483333331,57.77732494788092,24.88460526315789,250.0,2150.0,2.0,369.45250649076
92,3,92,93,webui,868.2420210416666,76.30886917787062,23.799473684210533,250.0,2150.0,3.0,2780.724892567965
93,3,93,94,webui,1196.780498613793,59.690552367221386,24.796,250.0,2150.0,4.0,321.26077613798543
94,3,94,95,webui,393.32868266,54.39098056594588,21.65315789473684,250.0,2150.0,5.0,1174.5743604095246
95,3,95,96,webui,631.3863636499999,61.32283586231235,24.347368421052625,250.0,2200.0,1.0,719.468534409765
96,3,96,97,webui,869.737245888889,62.28118169428559,24.264385964912247,250.0,2200.0,2.0,481.88131053510017
97,3,97,98,webui,1075.323122695,60.01703132619227,24.260263157894723,250.0,2200.0,3.0,370.287345395772
98,3,98,99,webui,1168.0707181857144,58.8306860001955,24.06242105263155,250.0,2200.0,4.0,318.92050190845873
99,3,99,100,webui,350.69988608,49.71213260016998,24.299999999999997,250.0,2200.0,5.0,660.6716037321897
100,3,100,101,webui,571.7009300545456,58.31991047781251,27.96315789473684,300.0,2000.0,1.0,476.8891191429085
101,3,101,102,webui,842.5753210062502,59.29046008348384,27.919999999999977,300.0,2000.0,2.0,346.9860810502404
102,3,102,103,webui,875.4373437857142,56.82978097645929,27.33763157894739,300.0,2000.0,3.0,297.19051999550186
103,3,103,104,webui,1192.5343279555557,76.42617999600043,26.13333333333332,300.0,2000.0,4.0,1466.921606159152
104,3,104,105,webui,905.5681405423076,52.0251537581612,27.00726315789476,300.0,2000.0,5.0,289.3420275302678
105,3,105,106,webui,336.19117904,42.70494543739886,23.109473684210528,300.0,2050.0,1.0,729.9150684800214
106,3,106,107,webui,595.11147998,56.77631064615147,25.50368421052632,300.0,2050.0,2.0,582.9552762747662
107,3,107,108,webui,815.4988283722222,57.958573296666906,25.493859649122832,300.0,2050.0,3.0,415.545909488033
108,3,108,109,webui,919.8562850083335,57.76059524382124,25.52486842105264,300.0,2050.0,4.0,326.5515544434996
109,3,109,110,webui,925.69347238,52.553848690430094,25.51421052631574,300.0,2050.0,5.0,299.717693858233
110,3,110,111,webui,365.4514137166666,49.81472011421289,23.34894736842105,300.0,2100.0,1.0,702.0276379977616
111,3,111,112,webui,620.8613956916666,56.767488801710336,25.95973684210525,300.0,2100.0,2.0,512.06278969105
112,3,112,113,webui,819.3508132444445,58.586062168094045,26.56631578947369,300.0,2100.0,3.0,354.92317363787095
113,3,113,114,webui,930.3852287,57.59052660888789,25.974999999999984,300.0,2100.0,4.0,298.2529238773389
114,3,114,115,webui,1459.068652775,72.5848665533186,26.221578947368396,300.0,2100.0,5.0,1027.139861352994
115,3,115,116,webui,942.8932835400002,52.6980306717227,25.610526315789453,300.0,2150.0,1.0,282.6524222524293
116,3,116,117,webui,343.3555042666667,48.13932394983356,23.19421052631579,300.0,2150.0,2.0,688.3502940263575
117,3,117,118,webui,606.2790410666667,56.632576403988026,24.41473684210527,300.0,2150.0,3.0,504.0048279603439
118,3,118,119,webui,794.2176546944444,59.53061753010744,25.13298245614033,300.0,2150.0,4.0,366.8777636260861
119,3,119,120,webui,896.5450648416664,56.94208993129265,24.287631578947344,300.0,2150.0,5.0,302.19612821688963
120,3,120,121,webui,899.0454226448277,52.33229637242446,24.385368421052625,300.0,2200.0,1.0,289.8384736571147
121,3,121,122,webui,345.12593005,48.74546366446446,21.75631578947368,300.0,2200.0,2.0,696.6158765706396
122,3,122,123,webui,588.0938621166666,57.2651274190852,24.98315789473685,300.0,2200.0,3.0,512.8465983398725
123,3,123,124,webui,779.3179695833331,57.25104040512389,24.60701754385963,300.0,2200.0,4.0,371.52905000687616
124,3,124,125,webui,905.8395163434784,57.567844963711785,24.34526315789475,300.0,2200.0,5.0,308.69911584289594
0,4,0,1,webui,522.2255802,68.74267797677491,60.65421052631581,100.0,500.0,1.0,5930.338585484101
1,4,1,2,webui,1841.6546973133327,79.12911795334635,71.33231578947367,100.0,500.0,2.0,1192.8155088524552
2,4,2,3,webui,1106.969925162963,59.73220394921111,64.36515789473691,100.0,500.0,3.0,322.9739336057844
3,4,3,4,webui,346.47393184,49.640955765728826,81.72789473684209,100.0,500.0,4.0,689.4503459039136
4,4,4,5,webui,523.4170503272727,57.75240454776596,87.06315789473686,100.0,500.0,5.0,568.5306344588449
5,4,5,6,webui,746.1614906199999,60.95414913197372,88.97859649122803,100.0,550.0,1.0,426.7705904858179
6,4,6,7,webui,901.0601028909092,58.94728321189517,86.47210526315787,100.0,550.0,2.0,336.6425154447528
7,4,7,8,webui,937.191989556,57.374193635966776,86.81547368421042,100.0,550.0,3.0,319.7055566904268
8,4,8,9,webui,320.87729856,47.57752504500128,74.65789473684208,100.0,550.0,4.0,754.0189291184097
9,4,9,10,webui,548.48708587,72.72936725714858,83.41947368421053,100.0,550.0,5.0,755.1716718436988
10,4,10,11,webui,671.3488303466668,71.62511211825623,84.21052631578942,100.0,600.0,1.0,535.3143964835456
11,4,11,12,webui,801.3597752000002,68.013397728456,82.50513157894743,100.0,600.0,2.0,433.5172893529294
12,4,12,13,webui,558.87642532,70.48320127820818,54.71842105263157,100.0,600.0,3.0,6254.365654314108
13,4,13,14,webui,914.3570436166664,67.64538614073173,82.15547368421052,100.0,600.0,4.0,347.75963272782207
14,4,14,15,webui,373.1309976333334,57.59741151788885,69.43052631578948,100.0,600.0,5.0,722.0973134716711
15,4,15,16,webui,586.7777128083334,57.13027778664856,75.21736842105265,100.0,650.0,1.0,578.8955795007736
16,4,16,17,webui,759.9656291,59.00727149793543,76.15982456140347,100.0,650.0,2.0,417.6045079017358
17,4,17,18,webui,885.2437644375,58.22049403955864,75.65592105263156,100.0,650.0,3.0,340.076546949541
18,4,18,19,webui,938.8154133733332,56.918598629079845,75.43852631578949,100.0,650.0,4.0,319.6037032163265
19,4,19,20,webui,332.11176378333334,48.23237528107692,68.18526315789477,100.0,650.0,5.0,713.267150847619
20,4,20,21,webui,576.5213709666668,58.55410723227668,72.73736842105264,100.0,700.0,1.0,538.1921061131362
21,4,21,22,webui,749.8350143166667,58.41980546846766,71.21140350877192,100.0,700.0,2.0,403.1724042157666
22,4,22,23,webui,893.2286347391305,59.26055751434599,69.58039473684214,100.0,700.0,3.0,341.2352900208664
23,4,23,24,webui,932.51628668,80.19226344381076,59.944736842105264,100.0,700.0,4.0,4921.623537204681
24,4,24,25,webui,939.3635515551722,57.03803991848904,70.25210526315787,100.0,700.0,5.0,326.4328399932171
25,4,25,26,webui,363.7745804,48.74161763115287,65.66368421052634,150.0,500.0,1.0,764.8647796809566
26,4,26,27,webui,551.8360325666666,56.2218219103061,68.53263157894736,150.0,500.0,2.0,622.2339149774593
27,4,27,28,webui,724.0271082,58.871677331321656,69.21491228070177,150.0,500.0,3.0,476.8090609143495
28,4,28,29,webui,874.8825031318181,58.95681307355905,67.57749999999994,150.0,500.0,4.0,377.78662274166726
29,4,29,30,webui,976.0137479,56.50346557620348,67.12726315789477,150.0,500.0,5.0,337.6649732190764
30,4,30,31,webui,1318.7898064888889,83.90490613285515,64.480350877193,150.0,550.0,1.0,2431.6504348938347
31,4,31,32,webui,1604.0120250833334,78.59538010801562,65.18328947368417,150.0,550.0,2.0,1568.1723246209335
32,4,32,33,webui,1855.76370835,75.08888872566928,64.90621052631586,150.0,550.0,3.0,1184.109706805309
33,4,33,34,webui,532.7567183833334,68.025715757072,53.41210526315791,150.0,550.0,4.0,6135.565577190542
34,4,34,35,webui,866.0525485333334,74.69714633558951,59.16315789473683,150.0,550.0,5.0,3608.787128712872
35,4,35,36,webui,1198.8748076444444,78.7086909431127,61.67491228070173,150.0,600.0,1.0,1989.887130349657
36,4,36,37,webui,1543.8038047086957,75.34785588414576,61.88960526315788,150.0,600.0,2.0,1357.2173928538211
37,4,37,38,webui,842.9558846500003,74.88348378627252,68.85921052631582,150.0,600.0,3.0,3814.571718095648
38,4,38,39,webui,1743.0840583166669,74.13891486268902,63.27421052631576,150.0,600.0,4.0,1037.4290052369754
39,4,39,40,webui,540.0235165,68.08276020294097,48.9,150.0,600.0,5.0,6337.832670880302
40,4,40,41,webui,803.5549352181818,71.86622322098691,54.59421052631581,150.0,650.0,1.0,4420.576181635393
41,4,41,42,webui,1206.121963026667,79.0034956957361,57.57122807017542,150.0,650.0,2.0,2111.749103216222
42,4,42,43,webui,1484.0424800400003,75.0419610017944,58.35552631578948,150.0,650.0,3.0,1400.2876354810069
43,4,43,44,webui,1748.845329116,73.58014432337912,58.80926315789477,150.0,650.0,4.0,1092.066712685258
44,4,44,45,webui,449.1602905166666,61.16594872715277,69.91473684210527,150.0,650.0,5.0,2174.5076594082207
45,4,45,46,webui,744.4813905083333,73.72352308011664,78.8621052631579,150.0,700.0,1.0,1338.381318487946
46,4,46,47,webui,1015.60132975,72.82790109798586,82.21263157894742,150.0,700.0,2.0,841.0888250294364
47,4,47,48,webui,1252.1038981625,68.84606670468376,82.06789473684204,150.0,700.0,3.0,648.7481501521563
48,4,48,49,webui,1202.9624244625,83.42589476385018,70.72842105263152,150.0,700.0,4.0,2181.9741504130825
49,4,49,50,webui,1466.5412717733332,68.4176562279779,81.10199999999996,150.0,700.0,5.0,542.7319886723956
50,4,50,51,webui,424.97194075,59.880344600684005,61.79473684210526,200.0,500.0,1.0,2806.4944895788544
51,4,51,52,webui,743.9801596636365,77.188947560533,70.93000000000004,200.0,500.0,2.0,1597.6706765958652
52,4,52,53,webui,1021.9075336111108,71.47793881450377,76.99210526315787,200.0,500.0,3.0,1023.4367122379124
53,4,53,54,webui,1250.5013584333335,68.80196525784334,78.31078947368427,200.0,500.0,4.0,731.8371182534023
54,4,54,55,webui,1478.6936190551723,67.98722315283986,77.35431578947369,200.0,500.0,5.0,595.2632328399894
55,4,55,56,webui,410.37799328333335,61.500598849235125,62.32263157894736,200.0,550.0,1.0,3030.9412427559564
56,4,56,57,webui,806.4806668,76.9331923253259,70.36210526315787,200.0,550.0,2.0,1641.449379314631
57,4,57,58,webui,1049.1151324999998,68.99786979900463,70.93701754385961,200.0,550.0,3.0,953.5520747645656
58,4,58,59,webui,1284.4151677285713,69.70541591030128,72.0044736842106,200.0,550.0,4.0,716.519117924214
59,4,59,60,webui,1543.4080444523809,80.88218698077576,75.33868421052627,200.0,550.0,5.0,1518.5543524281566
60,4,60,61,webui,1500.9391455639998,67.86024177593364,72.00978947368428,200.0,600.0,1.0,603.3126545549035
61,4,61,62,webui,432.32455332,62.56770421914756,55.88842105263159,200.0,600.0,2.0,3154.5445570221864
62,4,62,63,webui,760.4996068499999,71.97079860492471,65.25526315789477,200.0,600.0,3.0,1608.613144155825
63,4,63,64,webui,1078.1468621000004,71.13525874792316,68.28210526315789,200.0,600.0,4.0,1004.0709479237694
64,4,64,65,webui,1309.3583914125,68.64434429194566,67.04907894736846,200.0,600.0,5.0,744.925966997931
65,4,65,66,webui,1529.9982880466666,68.20263943248658,67.41010526315796,200.0,650.0,1.0,606.9060379011378
66,4,66,67,webui,458.84711713333326,61.92263749304878,53.797368421052646,200.0,650.0,2.0,3317.913718591873
67,4,67,68,webui,797.7139505666665,74.24744336807895,63.46421052631581,200.0,650.0,3.0,1546.8686268819413
68,4,68,69,webui,1038.4161238,71.87434934384332,65.82280701754384,200.0,650.0,4.0,929.8304176814036
69,4,69,70,webui,1301.544915470833,69.03598527817815,64.61565789473688,200.0,650.0,5.0,698.1204986701872
70,4,70,71,webui,1811.998598124,78.0369943141478,74.88242105263159,200.0,700.0,1.0,1184.2406300243242
71,4,71,72,webui,1512.3485333766666,68.44531023682248,63.95357894736839,200.0,700.0,2.0,568.7101522600761
72,4,72,73,webui,385.47713014,57.47095968835185,75.01842105263157,200.0,700.0,3.0,1611.5865542148078
73,4,73,74,webui,638.5752580666666,73.47805654076727,84.90921052631575,200.0,700.0,4.0,896.5424199570293
74,4,74,75,webui,880.9018214277777,68.64480822961858,87.81964912280706,200.0,700.0,5.0,604.2859934513936
75,4,75,76,webui,1133.1902235857142,64.69438934619465,85.92513157894734,250.0,500.0,1.0,469.3411674055803
76,4,76,77,webui,1290.5031654259258,63.03219280716767,84.52273684210529,250.0,500.0,2.0,401.7343136733017
77,4,77,78,webui,339.3483644166667,57.901867030121295,73.68263157894738,250.0,500.0,3.0,1561.8786626806848
78,4,78,79,webui,653.1614896499999,65.34258017247436,80.0118421052632,250.0,500.0,4.0,1068.437163661345
79,4,79,80,webui,898.5969241599998,66.26667899161836,80.89315789473687,250.0,500.0,5.0,670.4319649311833
80,4,80,81,webui,1095.2656729299997,62.71579044010054,79.07315789473682,250.0,550.0,1.0,524.6286276151208
81,4,81,82,webui,553.55085875,69.43087186817601,58.54,250.0,550.0,2.0,6677.048166786485
82,4,82,83,webui,1266.8691866039997,64.25397196466358,78.77042105263165,250.0,550.0,3.0,451.2418306667536
83,4,83,84,webui,416.0289815666667,57.2184567318305,69.9178947368421,250.0,550.0,4.0,1460.7189237778816
84,4,84,85,webui,693.6899309416666,66.45946913122435,75.96368421052627,250.0,550.0,5.0,898.9163493100583
85,4,85,86,webui,952.803800961111,71.74515308459202,74.73631578947374,250.0,600.0,1.0,614.4701243412587
86,4,86,87,webui,1134.03673395,62.45207225987597,73.85171052631583,250.0,600.0,2.0,469.3339355825949
87,4,87,88,webui,1294.75010636,64.72526493810378,73.59863157894736,250.0,600.0,3.0,397.20616846597954
88,4,88,89,webui,397.4247751833334,56.45878220323932,59.90368421052631,250.0,600.0,4.0,1517.587552868885
89,4,89,90,webui,681.6353161750001,67.43044283698266,67.70315789473686,250.0,600.0,5.0,961.3024064615256
90,4,90,91,webui,917.6498903666668,64.7539575793004,70.56561403508772,250.0,650.0,1.0,657.8668029566188
91,4,91,92,webui,1119.077265891667,65.20182690885504,68.48447368421046,250.0,650.0,2.0,494.24045687163465
92,4,92,93,webui,933.9466507,79.56271494480751,66.46078947368423,250.0,650.0,3.0,3930.7513965190897
93,4,93,94,webui,1302.9571423666666,63.39100916845133,68.31694736842098,250.0,650.0,4.0,416.9687475724094
94,4,94,95,webui,419.46479296,55.02901636746415,58.27052631578948,250.0,650.0,5.0,1593.609196791561
95,4,95,96,webui,652.908746790909,65.894903410068,65.13552631578946,250.0,700.0,1.0,953.3468121047443
96,4,96,97,webui,918.565461025,63.61025448646005,66.60438596491223,250.0,700.0,2.0,637.5819579718178
97,4,97,98,webui,1068.6101327869565,63.27153985642333,67.24092105263159,250.0,700.0,3.0,494.3611065647559
98,4,98,99,webui,1224.8385560333334,62.24210063070744,65.17557894736838,250.0,700.0,4.0,411.3588388221328
99,4,99,100,webui,353.97318016,52.12893113629404,78.98052631578946,250.0,700.0,5.0,1231.5389748280115
100,4,100,101,webui,598.36228971,63.60211199153395,90.0381578947368,300.0,500.0,1.0,721.958038486494
101,4,101,102,webui,820.3879911062497,61.47846021817276,88.90017543859642,300.0,500.0,2.0,488.26331484402414
102,4,102,103,webui,944.057603490476,61.08767530606187,87.21092105263166,300.0,500.0,3.0,391.61059383281406
103,4,103,104,webui,1231.5613770555556,78.75693270090024,69.41122807017543,300.0,500.0,4.0,2082.956099719493
104,4,104,105,webui,1081.8956306846155,60.02317795336537,87.18684210526332,300.0,500.0,5.0,343.69297182816695
105,4,105,106,webui,354.73020292,50.73401437580092,71.84947368421051,300.0,550.0,1.0,1045.0375801430591
106,4,106,107,webui,606.3353945299999,60.42304456739539,79.54999999999994,300.0,550.0,2.0,657.6365557801875
107,4,107,108,webui,815.619251273333,62.502439792891565,82.06631578947373,300.0,550.0,3.0,469.4643395208145
108,4,108,109,webui,962.691779655,59.805812403113805,80.87815789473689,300.0,550.0,4.0,388.06013180521614
109,4,109,110,webui,1078.3782101000002,59.57523355828895,81.18621052631585,300.0,550.0,5.0,348.9663501616061
110,4,110,111,webui,372.61320645,51.92319594724693,71.05684210526317,300.0,600.0,1.0,1046.526403190525
111,4,111,112,webui,642.669889125,62.429732997923615,74.73052631578946,300.0,600.0,2.0,649.6085914437857
112,4,112,113,webui,843.8431845833331,62.34273497464394,75.57859649122803,300.0,600.0,3.0,455.28264269133575
113,4,113,114,webui,1007.3946080333332,60.71842620000013,74.73526315789465,300.0,600.0,4.0,370.50012839970873
114,4,114,115,webui,1562.1914719166664,82.77946699368859,70.33052631578948,300.0,600.0,5.0,1519.1438662606995
115,4,115,116,webui,1122.9434932533336,59.89296791936178,73.40421052631571,300.0,650.0,1.0,325.7964209435068
116,4,116,117,webui,352.5331653333333,50.06944392116117,67.97157894736843,300.0,650.0,2.0,995.4262123781626
117,4,117,118,webui,616.3821840749999,61.44716301989052,72.15605263157893,300.0,650.0,3.0,619.7165075756538
118,4,118,119,webui,827.4548376555554,63.73172093981473,72.20508771929823,300.0,650.0,4.0,438.9518998080746
119,4,119,120,webui,1008.5972780652176,60.88535076252278,72.46552631578948,300.0,650.0,5.0,368.2485900301636
120,4,120,121,webui,1105.9039564551722,60.30814587807122,71.22494736842121,300.0,700.0,1.0,323.2171960504644
121,4,121,122,webui,392.02803084,51.52291577448267,61.97473684210527,300.0,700.0,2.0,958.8249623624783
122,4,122,123,webui,630.99642716,59.15124117610155,68.12447368421054,300.0,700.0,3.0,589.4864912712072
123,4,123,124,webui,799.37022383125,59.96801251123412,67.54333333333335,300.0,700.0,4.0,427.92570511806247
124,4,124,125,webui,988.623588186364,60.55684988323399,66.24276315789471,300.0,700.0,5.0,357.7525723987692
0,5,0,1,webui,520.99891396,67.64630230647776,20.109473684210524,100.0,2000.0,1.0,6272.611564237103
1,5,1,2,webui,1757.3941199633337,71.98314196501615,25.47473684210528,100.0,2000.0,2.0,873.6201795546302
2,5,2,3,webui,924.11928375,52.68268633136843,24.42757894736841,100.0,2000.0,3.0,286.9508024449041
3,5,3,4,webui,334.96802013333337,45.945680874492616,24.70105263157895,100.0,2000.0,4.0,550.8485041439944
