,timestamp,container_cpu_cfs_throttled_seconds_total,kube_deployment_spec_replicas,kube_pod_container_resource_limits_cpu_cores,kube_pod_container_resource_limits_memory_bytes,kube_pod_container_resource_requests_cpu_cores,kube_pod_container_resource_requests_memory_bytes
61,5.399533329066666,,5.0,678.6666666666667,509.0,0.39999999999999997,419430400.0
62,5.404766664533334,27.5778845,,,,,
63,5.4184666624,22.3599835,,,,,
64,5.470299997866666,94.5029461,,,,,
65,5.501366664533333,9.6106736,,,,,
66,5.5307499989333335,10.1738604,,,,,
67,5.712383330133333,15.860738,,,,,
68,5.797999995733333,9.7494591,,,,,
69,5.871099997866667,22.6293598,,,,,
70,5.899533329066666,,5.0,700.0000000000001,485.7142857142857,0.39999999999999997,419430400.0
71,5.947366664533333,29.5010073,,,,,
72,5.969366664533333,31.0402586,,,,,
73,6.231983330133334,29.5282684,,,,,
74,6.2834499968,30.7663431,,,,,
75,6.359866666666667,33.9371435,,,,,
76,6.399533329066666,,5.0,700.0000000000001,450.0,0.39999999999999997,419430400.0
77,6.4545833301333335,6.0647089,,,,,
78,6.4710499968,5.2002823,,,,,
79,6.523899997866667,37.0015974,,,,,
80,6.8986666624,33.3903563,,,,,
81,6.899533329066666,,3.0,700.0000000000001,485.7142857142857,0.39999999999999997,419430400.0
82,6.909916663466666,4.361056,,,,,
83,6.9530666666666665,11.4246233,,,,,
84,6.959716663466667,12.8908779,,,,,
85,6.9694166656,34.5805255,,,,,
86,7.007699997866666,40.6094481,,,,,
87,7.295399995733334,36.1089658,,,,,
88,7.3958333312,40.8581544,,,,,
89,7.399533329066666,,3.0,700.0,520.0,0.4,419430400.0
90,7.469149998933333,41.9574226,,,,,
91,7.470083332266666,0.0,,,,,
92,7.5102,16.148245,,,,,
93,7.7568666624,23.9473622,,,,,
94,7.858366664533333,53.6466355,,,,,
95,7.899533329066666,,4.0,700.0000000000001,600.0,0.39999999999999997,419430400.0
96,7.935383330133333,13.7217387,,,,,
97,7.949966664533333,4.7311055,,,,,
98,7.989549994666667,36.5012469,,,,,
99,8.2710666624,55.0986271,,,,,
100,8.285083332266666,34.5574016,,,,,
101,8.348966664533334,45.5364705,,,,,
102,8.399533329066667,,4.0,700.0,640.0,0.4,419430400.0
103,8.429999995733333,32.8831238,,,,,
104,8.7386666624,56.563429,,,,,
105,8.809566664533333,38.8552498,,,,,
106,8.8506666624,22.9294824,,,,,
107,8.899533329066667,,3.0,657.4,640.2,0.4,419430400.0
108,8.912766664533333,47.0516247,,,,,
109,8.970199995733333,35.1936377,,,,,
110,8.989466666666667,0.0,,,,,
111,9.287416661333333,56.7320605,,,,,
112,9.317316663466666,28.4121844,,,,,
113,9.352366664533333,69.5305142,,,,,
114,9.399533329066667,,3.0,614.8000000000001,580.4,0.4,419430400.0
115,9.4502333312,48.0183908,,,,,
